wave,flux
579.7349067000001, ,1.8662960739634733
580.4012016, ,1.2956641639276452
581.0690204, ,350.85542893104576
581.7383737, ,718.589663668496
582.4092722999999, ,1121.8886444698662
583.0817268999999, ,1546.8782915470485
583.7557482999999, ,1991.2156681628296
584.4313472, ,2461.0279197277296
585.1085343999999, ,2959.506704028648
585.7873207, ,3480.78238240406
586.4677171, ,3565.186745527304
587.1497343999999, ,3660.8005773500877
587.8333835, ,3754.136581604863
588.5186752999999, ,3851.903316627077
589.2056208, ,3950.9654463501092
589.8942308999999, ,4047.7976128767186
590.5845168, ,4136.1885896095455
591.2764894, ,4231.162103068298
591.9701597999999, ,4325.765866765583
592.665539, ,4416.237717286052
593.3626383, ,4501.772169817676
594.0614688, ,4587.1720516189835
594.7620416, ,4673.861652671922
595.4643679, ,4757.047510158758
596.1684591, ,4849.391753814797
596.8743264, ,4942.824861200116
597.5819809999999, ,5062.058443844546
598.2914344, ,5188.9744518011075
599.0026978, ,5339.7404406111655
599.7157827000001, ,5504.806029505871
600.4307005, ,5686.257373731287
601.1474627, ,5886.503853515406
601.8660807, ,6103.4741285032
602.5865660000001, ,6350.578879875877
603.3089302999999, ,6612.36210983889
604.0331851, ,6899.946428611851
604.7593419, ,7202.050257454512
605.4874126, ,7528.4509792918125
606.2174086, ,7869.303208490907
606.9493418, ,8241.877785006613
607.6832239, ,8609.486158084337
608.4190667, ,9009.399299004084
609.1568819, ,9411.591861443138
609.8966815, ,9809.29388766034
610.6384772000001, ,10213.646823028199
611.3822811000001, ,10612.296779744052
612.128105, ,11007.608786551822
612.8759610000001, ,11374.982255948677
613.625861, ,11750.207029464964
614.3778171, ,12103.900093361091
615.1318413, ,12470.412707544048
615.8879458, ,12840.376320120371
616.6461426, ,13232.594380619184
617.4064441, ,13652.167731262844
618.1688624, ,14116.160286765215
618.9334097, ,14636.243822680945
619.7000982000001, ,15224.697573672343
620.4689404000001, ,15845.191685738308
621.2399486, ,16551.01340955654
622.0131351, ,17348.001883189336
622.7885123, ,18235.562884520536
623.5660927, ,19187.145055575504
624.3458887999999, ,20240.41632969841
625.127913, ,21417.766227312757
625.9121779, ,22742.01513708607
626.698696, ,24206.766300579555
627.48748, ,25940.93226854833
628.2785426, ,27955.3850484388
629.0718962999999, ,30448.71488387148
629.8675538, ,33474.060700243455
630.6655279, ,37357.849274405045
631.4658314, ,42312.52140050706
632.268477, ,48709.685366811435
633.0734776, ,56965.80863251833
633.880846, ,67474.54288522997
634.6905951, ,80754.99800429662
635.5027378999999, ,97432.68218942109
636.3172871, ,117937.91202013414
637.1342559, ,142775.1167345469
637.9536572000001, ,172382.32279888866
638.775504, ,206898.09437931012
639.5998095, ,246623.49421647415
640.4265866000001, ,291432.78502140037
641.2558486, ,341125.52524596115
642.0876085, ,395244.7837341136
642.9218795, ,453158.257834068
643.7586747, ,514263.1342960768
644.5980075, ,577334.3239154071
645.4398911000001, ,641513.320369266
646.2843386, ,705768.2129752527
647.1313635, ,768942.5231747614
647.980979, ,829935.664466112
648.8331985, ,887766.8487163784
649.6880352999999, ,941655.5696068672
650.5455028, ,990746.9512863988
651.4056144, ,1034437.7398613305
652.2683836, ,1072013.5844344054
653.1338237000001, ,1103535.689250507
654.0019482999999, ,1128468.2786292941
654.8727708, ,1146534.7746303496
655.7463047, ,1157867.6328095759
656.6225636, ,1162608.5526519204
657.501561, ,1160703.767137383
658.3833105, ,1152825.5337875471
659.2678255, ,1139082.3244688718
660.1551197000001, ,1120345.6830261957
661.0452068, ,1097131.0603485487
661.9381002, ,1070432.1274930309
662.8338137000001, ,1041206.3885018628
663.7323607999999, ,1010720.4564974024
664.6337553, ,979768.8730092329
665.5380107000001, ,949690.9350209971
666.4451407, ,921484.8545377962
667.355159, ,896125.9101105658
668.2680793, ,874378.3125843705
669.1839152000001, ,857090.0170134384
670.1026805, ,844708.0449236046
671.0243889, ,837812.5936626863
671.949054, ,836592.8309637648
672.8766895, ,841281.2288774508
673.8073092, ,851887.6783007854
674.7409267, ,868609.408475619
675.6775557999999, ,891353.4226494611
676.6172101, ,920123.7618452031
677.5599033, ,955116.953473666
678.5056492000001, ,996199.8357626593
679.4544612999999, ,1043333.0986328587
680.4063535, ,1096739.9450068774
681.3613392999999, ,1156601.0635525528
682.3194324, ,1222747.263856195
683.2806465, ,1295426.7131655023
684.2449952000001, ,1374748.6714437678
685.2124921, ,1460329.6906739406
686.1831509, ,1552609.5890880625
687.1569850999999, ,1651414.0144658154
688.1340083, ,1755897.073233757
689.1142341, ,1865785.3066939053
690.097676, ,1980206.54100299
691.0843474999999, ,2097824.63996604
692.0742622, ,2216772.2989136423
693.0674334, ,2335222.519822299
694.0638748, ,2450371.90994733
695.0635996, ,2559564.9783656686
696.0666212, ,2659246.932165416
697.0729531000001, ,2746290.64059318
698.0826086, ,2818103.398276169
699.0956008999999, ,2870912.6329216706
700.1119432999999, ,2902957.7992079887
701.1316491, ,2912636.560541741
702.1547314, ,2899558.2870060783
703.1812034, ,2864220.70513227
704.2110782000001, ,2808045.3530947343
705.2443688999999, ,2734149.972251966
