wave,flux
579.7349067000001, ,-0.9775538902526544
580.4012016, ,0.9691626771830152
581.0690204, ,0.8354900539506631
581.7383737, ,1.590940994812704
582.4092722999999, ,4.3147186171436775
583.0817268999999, ,2.6950036994471898
583.7557482999999, ,2.95999643810502
584.4313472, ,4.59826561340191
585.1085343999999, ,4.421962453556486
585.7873207, ,4.3521431439716425
586.4677171, ,5.602563445256356
587.1497343999999, ,6.917155505245705
587.8333835, ,8.373188646255906
588.5186752999999, ,6.6061954973840535
589.2056208, ,6.3885784260778005
589.8942308999999, ,6.417273199409782
590.5845168, ,8.237134059032986
591.2764894, ,8.374250678361129
591.9701597999999, ,8.625750202036365
592.665539, ,7.523772369642653
593.3626383, ,9.231872289385656
594.0614688, ,7.836017463396728
594.7620416, ,8.537591108230268
595.4643679, ,8.964648378116086
596.1684591, ,6.955233031901684
596.8743264, ,11.1195289618585
597.5819809999999, ,7.7265942362487765
598.2914344, ,8.973768193099081
599.0026978, ,11.94360822050163
599.7157827000001, ,11.680000777569909
600.4307005, ,12.220242046285891
601.1474627, ,9.283571932850156
601.8660807, ,12.297852263109393
602.5865660000001, ,9.101009964584737
603.3089302999999, ,12.14173630424414
604.0331851, ,8.737557409666401
604.7593419, ,8.117548062192672
605.4874126, ,11.774848591045172
606.2174086, ,7.828989876019052
606.9493418, ,9.799294074384823
607.6832239, ,9.851581584831962
608.4190667, ,9.800980415046062
609.1568819, ,10.359068853511056
609.8966815, ,11.327888279608207
610.6384772000001, ,13.533043575715007
611.3822811000001, ,14.82879531950607
612.128105, ,14.854306296101827
612.8759610000001, ,17.151184100713092
613.625861, ,15.443748714724936
614.3778171, ,15.818198295861276
615.1318413, ,15.201278796233762
615.8879458, ,19.114775142385774
616.6461426, ,19.229138845207103
617.4064441, ,13.171704731132927
618.1688624, ,19.67465735605054
618.9334097, ,15.870921352213106
619.7000982000001, ,18.437188260053844
620.4689404000001, ,18.187047056084477
621.2399486, ,19.142451142293552
622.0131351, ,23.61865812470517
622.7885123, ,23.57379728485968
623.5660927, ,19.52293242378088
624.3458887999999, ,28.508494964849273
625.127913, ,29.667031537996483
625.9121779, ,24.18131451461452
626.698696, ,30.07349765243276
627.48748, ,30.306592408425626
628.2785426, ,38.613869429935406
629.0718962999999, ,36.86865694283167
629.8675538, ,42.93886079872164
630.6655279, ,46.50370545839165
631.4658314, ,49.91839249338294
632.268477, ,59.81757238207596
633.0734776, ,66.08669590485971
633.880846, ,80.78270639638549
634.6905951, ,97.80173167460829
635.5027378999999, ,111.25509423474143
636.3172871, ,131.23712273424678
637.1342559, ,146.08759450271862
637.9536572000001, ,182.1513850608129
638.775504, ,216.96547966736316
639.5998095, ,273.07197672359524
640.4265866000001, ,293.50296629282025
641.2558486, ,342.217888955705
642.0876085, ,371.25168179369456
642.9218795, ,448.056413914401
643.7586747, ,509.94152545708323
644.5980075, ,605.0337047966275
645.4398911000001, ,677.0657746057992
646.2843386, ,768.8079896341525
647.1313635, ,904.2742519418747
647.980979, ,1085.4948234448127
648.8331985, ,1232.369420471824
649.6880352999999, ,1395.5579926836401
650.5455028, ,1615.482628286685
651.4056144, ,1791.162515375001
652.2683836, ,2060.0558374628235
653.1338237000001, ,2261.372503032742
654.0019482999999, ,2456.2809752213825
654.8727708, ,2620.245670609029
655.7463047, ,2787.8768420943347
656.6225636, ,2889.954936974961
657.501561, ,2959.4499405933148
658.3833105, ,3000.8123490423272
659.2678255, ,2990.4251237881163
660.1551197000001, ,2830.858448574377
661.0452068, ,2739.369637998737
661.9381002, ,2547.026792571117
662.8338137000001, ,2389.283556268655
663.7323607999999, ,2175.7740521282612
664.6337553, ,1984.4069965103602
665.5380107000001, ,1808.5786262740426
666.4451407, ,1660.2639292934052
667.355159, ,1510.2234691419644
668.2680793, ,1420.61346406425
669.1839152000001, ,1350.3416564384752
670.1026805, ,1278.4273325438774
671.0243889, ,1291.8034719230295
671.949054, ,1265.2782110079804
672.8766895, ,1275.066064572789
673.8073092, ,1285.1952499250547
674.7409267, ,1238.216848095811
675.6775557999999, ,1291.8867718254105
676.6172101, ,1275.7495036071891
677.5599033, ,1277.4861782771507
678.5056492000001, ,1249.8855929963458
679.4544612999999, ,1251.9629601417598
680.4063535, ,1217.1728001244971
681.3613392999999, ,1199.1311590004234
682.3194324, ,1180.9079944423054
683.2806465, ,1205.3830155409325
684.2449952000001, ,1196.7155244467751
685.2124921, ,1216.2218840902344
686.1831509, ,1228.885530257566
687.1569850999999, ,1235.3446023802244
688.1340083, ,1270.9828112385526
689.1142341, ,1298.6686379416358
690.097676, ,1324.3079389795046
691.0843474999999, ,1368.3602740368722
692.0742622, ,1374.554798522765
693.0674334, ,1416.1343076397989
694.0638748, ,1432.5462937122973
695.0635996, ,1474.3210990288064
696.0666212, ,1533.6678122179294
697.0729531000001, ,1557.6003330445676
698.0826086, ,1567.8525958460364
699.0956008999999, ,1652.864751254737
700.1119432999999, ,1643.1824127197654
701.1316491, ,1701.052881573405
702.1547314, ,1738.3776022528154
703.1812034, ,1781.1599404264834
704.2110782000001, ,1765.1857534988108
705.2443688999999, ,1763.871661066012
706.2810885, ,1770.1991016005775
707.3212499, ,1769.4544081012743
708.3648661000001, ,1721.5929959679809
709.41195, ,1695.1090487435456
710.4625143999999, ,1696.1236999093476
711.5165721, ,1649.9848467266627
712.5741357, ,1638.6665757701348
713.6352181, ,1603.4865502610526
714.6998317000001, ,1591.4752270031747
715.7679891, ,1630.9269683955747
716.8397027999999, ,1582.6712934632187
717.9149852, ,1594.8436561681422
718.9938487000001, ,1626.2623522077809
720.0763055, ,1632.2579396825472
721.162368, ,1659.3347452750972
722.2520481, ,1746.4171628057252
723.3453581, ,1776.7892653361112
724.4423098, ,1810.343701057442
725.5429153, ,1887.6099352043373
726.6471863, ,1956.5572119930607
727.7551346, ,2063.8783065516477
728.866772, ,2120.7199508295366
729.9821099, ,2273.4382468732833
731.1011599, ,2364.842068263117
732.2239335, ,2474.281596936909
733.3504419, ,2620.097336015328
734.4806963999999, ,2676.534640282703
735.6147081, ,2824.6974321282014
736.7524882, ,2915.448435773662
737.8940474, ,3067.685794202437
739.0393967, ,3227.073246243985
740.1885467999999, ,3344.581484727836
741.3415084, ,3409.7132943528522
742.498292, ,3584.1654664118455
743.658908, ,3710.041441666865
744.8233667999999, ,3822.463282590216
