wave,flux
579.7349067000001, ,0.2835989173013462
580.4012016, ,-0.1308662126780808
581.0690204, ,1.1473276674930306
581.7383737, ,6.052097475255642
582.4092722999999, ,6.78505094782888
583.0817268999999, ,10.406012900936833
583.7557482999999, ,14.478240139460668
584.4313472, ,16.134103681581415
585.1085343999999, ,20.514609439961628
585.7873207, ,22.513568726215862
586.4677171, ,25.602160608406425
587.1497343999999, ,23.4784752133763
587.8333835, ,21.65940190364169
588.5186752999999, ,22.29973253812211
589.2056208, ,24.632144444624423
589.8942308999999, ,25.75240552239682
590.5845168, ,27.60070927135139
591.2764894, ,23.897283932698212
591.9701597999999, ,25.278388468178264
592.665539, ,27.34913812454686
593.3626383, ,24.291883765750264
594.0614688, ,26.45606866995173
594.7620416, ,23.43790989234732
595.4643679, ,28.000433116787814
596.1684591, ,31.48134183726013
596.8743264, ,28.91068431275503
597.5819809999999, ,32.73500599619255
598.2914344, ,31.18667444079121
599.0026978, ,30.39477589204427
599.7157827000001, ,32.516783118670126
600.4307005, ,34.388379659690784
601.1474627, ,35.30772509673067
601.8660807, ,32.30472737358744
602.5865660000001, ,30.33653257196208
603.3089302999999, ,33.0825636729016
604.0331851, ,31.06021317042966
604.7593419, ,23.66537010996352
605.4874126, ,25.576908095394675
606.2174086, ,29.05088940785636
606.9493418, ,26.178170129781947
607.6832239, ,27.34965458791203
608.4190667, ,27.38124443813305
609.1568819, ,27.35142097136348
609.8966815, ,33.391739781591475
610.6384772000001, ,31.89448925204244
611.3822811000001, ,40.74735661844017
612.128105, ,36.92348916021115
612.8759610000001, ,41.655738703505136
613.625861, ,48.71337669784605
614.3778171, ,51.47437010808336
615.1318413, ,53.16188373686242
615.8879458, ,55.77066384313946
616.6461426, ,43.74551733598799
617.4064441, ,50.110375686435546
618.1688624, ,50.62929927753833
618.9334097, ,49.07283364159506
619.7000982000001, ,51.03668087946129
620.4689404000001, ,46.424231448637926
621.2399486, ,46.438710729743065
622.0131351, ,52.108260843676405
622.7885123, ,55.956099253799785
623.5660927, ,58.01352441359333
624.3458887999999, ,61.927400017619725
625.127913, ,66.23740425544423
625.9121779, ,57.95817636371487
626.698696, ,65.96366128426499
627.48748, ,73.9580642374133
628.2785426, ,87.14045485708202
629.0718962999999, ,84.6123534258288
629.8675538, ,110.25947526559709
630.6655279, ,112.33826206407636
631.4658314, ,124.15764700247334
632.268477, ,152.25965846993319
633.0734776, ,178.3379826524963
633.880846, ,200.7781529210281
634.6905951, ,220.3707104095424
635.5027378999999, ,258.42375547130496
636.3172871, ,265.1863435524924
637.1342559, ,311.68330322835783
637.9536572000001, ,338.8141212965906
638.775504, ,392.62373150957774
639.5998095, ,408.32613162546585
640.4265866000001, ,516.4916982880732
641.2558486, ,596.0505879648174
642.0876085, ,632.9270351327518
642.9218795, ,762.3562205289113
643.7586747, ,960.0435006673188
644.5980075, ,1227.1808772534478
645.4398911000001, ,1426.6789125719486
646.2843386, ,1808.9216487883054
647.1313635, ,2203.065001132833
647.980979, ,2807.3383325059413
648.8331985, ,3438.9729553515645
649.6880352999999, ,4173.195777474441
650.5455028, ,5097.671217742969
651.4056144, ,6016.069490583217
652.2683836, ,6924.4436557911085
653.1338237000001, ,7958.538897008599
654.0019482999999, ,8873.485837918843
654.8727708, ,9708.759210060025
655.7463047, ,10451.484716621231
656.6225636, ,11071.174864289995
657.501561, ,11353.27326787211
658.3833105, ,11507.994153802294
659.2678255, ,11354.690089801315
660.1551197000001, ,10956.736546805363
661.0452068, ,10245.013881472863
661.9381002, ,9469.618914318871
662.8338137000001, ,8555.71855828695
663.7323607999999, ,7669.39745410122
664.6337553, ,6633.478693174751
