wave,flux
579.7349067000001, ,18.555831095137766
580.4012016, ,10.193470402489227
581.0690204, ,460.5414466161027
581.7383737, ,959.6286100350587
582.4092722999999, ,1502.189932253672
583.0817268999999, ,2079.3493217312603
583.7557482999999, ,2693.536373496171
584.4313472, ,3344.517150346996
585.1085343999999, ,4057.0214308104164
585.7873207, ,4795.52925778118
586.4677171, ,4958.534130537021
587.1497343999999, ,5128.230143332573
587.8333835, ,5306.252291077486
588.5186752999999, ,5468.314127456905
589.2056208, ,5626.7136659636535
589.8942308999999, ,5786.228760822624
590.5845168, ,5941.766365886917
591.2764894, ,6091.114474087325
591.9701597999999, ,6237.432408942839
592.665539, ,6379.569127317317
593.3626383, ,6507.662797467458
594.0614688, ,6639.042205686193
594.7620416, ,6777.1630052940955
595.4643679, ,6904.484697293593
596.1684591, ,7048.9908020168
596.8743264, ,7185.2845116437375
597.5819809999999, ,7341.829028113181
598.2914344, ,7506.474570760011
599.0026978, ,7687.205204027259
599.7157827000001, ,7860.137027113687
600.4307005, ,8051.21782482333
601.1474627, ,8218.032386170498
601.8660807, ,8386.389722166228
602.5865660000001, ,8526.741448194764
603.3089302999999, ,8652.184638383273
604.0331851, ,8767.957272781281
604.7593419, ,8868.494691242153
605.4874126, ,8978.475806920644
606.2174086, ,9112.70074981844
606.9493418, ,9281.432238042531
607.6832239, ,9494.85794308593
608.4190667, ,9780.105931296866
609.1568819, ,10108.703279271049
609.8966815, ,10505.02576548079
610.6384772000001, ,10952.32574389704
611.3822811000001, ,11435.27559455855
612.128105, ,11914.537678697745
612.8759610000001, ,12418.394436282302
613.625861, ,12875.999787447328
614.3778171, ,13335.267330057764
615.1318413, ,13740.10183091132
615.8879458, ,14151.694186922343
616.6461426, ,14556.287455510383
617.4064441, ,14982.807130311729
618.1688624, ,15452.830428739786
618.9334097, ,16017.458903691728
619.7000982000001, ,16625.17581318241
620.4689404000001, ,17364.14290362973
621.2399486, ,18185.3052625024
622.0131351, ,19092.21013837554
622.7885123, ,20091.60273170923
623.5660927, ,21198.7781821934
624.3458887999999, ,22317.135212660367
625.127913, ,23562.015661874204
625.9121779, ,24918.304355656142
626.698696, ,26424.689674301982
627.48748, ,28215.61396770583
628.2785426, ,30410.85785460712
629.0718962999999, ,33245.56871849458
629.8675538, ,36793.35094649456
630.6655279, ,41423.50746117482
631.4658314, ,47459.52987958751
632.268477, ,55279.829470021505
633.0734776, ,65239.46763215333
633.880846, ,77948.65980882445
634.6905951, ,93784.71510630356
635.5027378999999, ,113361.50274007751
636.3172871, ,137057.8381377203
637.1342559, ,165282.06998340122
637.9536572000001, ,198348.87854165552
638.775504, ,236468.64730997625
639.5998095, ,279454.2063449956
640.4265866000001, ,327255.0923893564
641.2558486, ,379573.3764496408
642.0876085, ,435928.7369422368
642.9218795, ,495761.12858727033
643.7586747, ,558777.3498016653
644.5980075, ,624381.1491488445
645.4398911000001, ,692444.7636581397
646.2843386, ,762784.8000062231
647.1313635, ,835534.4888070372
647.980979, ,910697.0787793009
648.8331985, ,988424.4285407995
649.6880352999999, ,1068680.0434837
650.5455028, ,1150935.962750627
651.4056144, ,1234845.48763496
652.2683836, ,1318761.970563953
653.1338237000001, ,1401367.879375503
654.0019482999999, ,1480279.121736203
654.8727708, ,1552936.3275478838
655.7463047, ,1616640.4601092185
656.6225636, ,1668721.7280378032
657.501561, ,1706989.4714093222
