wave,flux
579.7349067000001, ,1.9999803847115596
580.4012016, ,6.8710912785684455
581.0690204, ,8.568170936857369
581.7383737, ,11.426715566743345
582.4092722999999, ,26.298714856179586
583.0817268999999, ,38.22253448750974
583.7557482999999, ,44.70960391246965
584.4313472, ,47.30602256638342
585.1085343999999, ,64.23804579269215
585.7873207, ,71.72055684301496
586.4677171, ,79.88733766033387
587.1497343999999, ,86.70102888450323
587.8333835, ,88.85390899581967
588.5186752999999, ,82.70094687546522
589.2056208, ,86.07636970309264
589.8942308999999, ,87.73094573084205
590.5845168, ,90.54979262013799
591.2764894, ,88.57963599652331
591.9701597999999, ,97.71201069491363
592.665539, ,101.54799085665888
593.3626383, ,97.49117954002169
594.0614688, ,100.25826320543841
594.7620416, ,104.40083348416503
595.4643679, ,107.38247945734608
596.1684591, ,100.2938972424405
596.8743264, ,100.63784611630341
597.5819809999999, ,111.63987941936372
598.2914344, ,115.80841627017591
599.0026978, ,115.39450676684466
599.7157827000001, ,122.79304586078199
600.4307005, ,125.6401228962072
601.1474627, ,125.2921121552145
601.8660807, ,131.22568515439187
602.5865660000001, ,137.1673127162542
603.3089302999999, ,131.0083933558535
604.0331851, ,135.73683406836213
604.7593419, ,137.7434900660813
605.4874126, ,145.717285565294
606.2174086, ,140.2176417777151
606.9493418, ,153.0565581213579
607.6832239, ,149.4598322059676
608.4190667, ,158.61285249683624
609.1568819, ,161.72259869927794
609.8966815, ,156.47349752784237
610.6384772000001, ,174.00194703050857
611.3822811000001, ,194.95429904192616
612.128105, ,187.01219034405682
612.8759610000001, ,197.971203061816
613.625861, ,199.06304740909232
614.3778171, ,209.46242661812042
615.1318413, ,226.16617941257888
615.8879458, ,204.57190160276627
616.6461426, ,233.411632925731
617.4064441, ,230.50404965808258
618.1688624, ,243.10522590103776
618.9334097, ,259.43438933194835
619.7000982000001, ,277.9645318692793
620.4689404000001, ,261.2570434148695
621.2399486, ,250.7799263304466
622.0131351, ,318.0859458106896
622.7885123, ,295.08512228743075
623.5660927, ,347.7213686964965
624.3458887999999, ,352.54462684748535
625.127913, ,371.74371943907005
625.9121779, ,398.5828088835624
626.698696, ,417.59448892475785
627.48748, ,450.7231524880879
628.2785426, ,508.6453407638971
629.0718962999999, ,518.7934952248198
629.8675538, ,583.0164880602935
630.6655279, ,646.8547968632938
631.4658314, ,769.7167632085154
632.268477, ,912.5700495493468
633.0734776, ,1065.6318306401786
633.880846, ,1293.8733610263125
634.6905951, ,1542.1806094594776
635.5027378999999, ,1865.2877012653687
636.3172871, ,2201.276070429053
637.1342559, ,2678.4877301395622
637.9536572000001, ,3204.5735834963316
638.775504, ,3844.678058653584
639.5998095, ,4550.236717607939
640.4265866000001, ,5283.244043569304
641.2558486, ,6195.383020658189
642.0876085, ,7118.991596187859
642.9218795, ,8104.869631451056
643.7586747, ,9131.670411770672
644.5980075, ,10185.528600707668
645.4398911000001, ,11290.82973027894
646.2843386, ,12490.089571351291
647.1313635, ,13597.148349636336
647.980979, ,14832.80297513744
648.8331985, ,16062.702428082019
649.6880352999999, ,17454.21468653635
650.5455028, ,18705.411237798002
651.4056144, ,19935.86455662911
652.2683836, ,21276.66750532188
653.1338237000001, ,22503.838477117646
654.0019482999999, ,23732.722645307782
654.8727708, ,24763.221315678253
655.7463047, ,25598.71460580313
656.6225636, ,26404.84243552376
657.501561, ,26928.143981863082
658.3833105, ,27123.779536504877
659.2678255, ,27130.455499194
660.1551197000001, ,26904.60342153809
661.0452068, ,26311.330451601192
661.9381002, ,25528.537212440853
662.8338137000001, ,24901.216379455916
663.7323607999999, ,24054.64668176577
664.6337553, ,23054.189341865167
665.5380107000001, ,22180.43942942632
666.4451407, ,21431.283278323524
667.355159, ,20785.88069663637
668.2680793, ,20296.681836126998
669.1839152000001, ,19797.95992397605
670.1026805, ,19719.19518184673
671.0243889, ,19556.80658798685
671.949054, ,19501.41595128462
672.8766895, ,19627.210270838583
673.8073092, ,19573.359154593985
674.7409267, ,19707.82978206216
675.6775557999999, ,19846.964389569337
676.6172101, ,19868.741295777007
677.5599033, ,19932.328711216698
678.5056492000001, ,19920.971849717047
679.4544612999999, ,19900.12990736777
680.4063535, ,19990.526631488283
681.3613392999999, ,20149.733918882368
682.3194324, ,20348.508286430384
683.2806465, ,20498.11163709561
684.2449952000001, ,20846.672288977097
685.2124921, ,21055.309363926666
686.1831509, ,21489.49525982328
687.1569850999999, ,21879.15145209889
688.1340083, ,22426.108465053603
689.1142341, ,22801.34715017709
690.097676, ,23379.531160400908
691.0843474999999, ,23855.927768212856
692.0742622, ,24343.06781306612
693.0674334, ,24743.57627606781
694.0638748, ,25303.569680663717
695.0635996, ,25986.455038151842
696.0666212, ,26567.90744989675
697.0729531000001, ,27210.723035024595
698.0826086, ,27547.6773251437
699.0956008999999, ,28067.010197137643
700.1119432999999, ,28606.63759483053
701.1316491, ,28831.797283304302
702.1547314, ,29030.66659932371
703.1812034, ,29273.999426426133
704.2110782000001, ,29382.090186181435
705.2443688999999, ,29166.055388597797
706.2810885, ,28906.51275118521
707.3212499, ,28619.97219516773
708.3648661000001, ,28437.73836121676
709.41195, ,28202.66447334813
710.4625143999999, ,27791.317011983778
711.5165721, ,27520.535988706564
712.5741357, ,27270.151638283198
713.6352181, ,26920.98579191589
714.6998317000001, ,26822.312225706657
715.7679891, ,26851.05601086293
716.8397027999999, ,26970.26842963011
717.9149852, ,27335.28064936574
718.9938487000001, ,27556.625580203345
720.0763055, ,28198.254657900936
721.162368, ,28654.61462897568
722.2520481, ,29544.49497975614
723.3453581, ,30238.425388924727
724.4423098, ,31164.66048370832
725.5429153, ,32283.721081487696
726.6471863, ,33110.67554664036
727.7551346, ,34074.09178058913
728.866772, ,35259.28861171363
729.9821099, ,36378.94429520584
731.1011599, ,37225.78974807893
732.2239335, ,38468.596630389016
733.3504419, ,39626.55974712472
734.4806963999999, ,40596.2250936117
735.6147081, ,41729.519294333084
736.7524882, ,42624.89965201418
737.8940474, ,43605.470952753065
739.0393967, ,44377.587829196564
740.1885467999999, ,45356.31036411035
741.3415084, ,46244.94540342918
742.498292, ,47170.55427735163
743.658908, ,47702.23076050855
744.8233667999999, ,48572.04928422138
745.9916785, ,49018.656556571004
747.1638532000001, ,49723.74443522537
748.3399009, ,49823.53542106671
749.5198315, ,50374.96217893143
750.7036546, ,50382.595606194336
