wave,flux
579.7349067000001, ,36.114297825101644
580.4012016, ,16.493301360568594
581.0690204, ,488.34104394412077
581.7383737, ,1007.9838225164976
582.4092722999999, ,1583.3903455888196
583.0817268999999, ,2191.7349359094032
583.7557482999999, ,2842.9154034137896
584.4313472, ,3530.7949333807333
585.1085343999999, ,4265.5089871401315
585.7873207, ,5048.3503353029355
586.4677171, ,5217.523484684704
587.1497343999999, ,5381.575236284343
587.8333835, ,5557.048869085516
588.5186752999999, ,5725.457993335112
589.2056208, ,5890.224012575158
589.8942308999999, ,6048.872043508582
590.5845168, ,6208.475645479072
591.2764894, ,6353.731748772365
591.9701597999999, ,6501.6303702841515
592.665539, ,6632.261272603667
593.3626383, ,6765.008821703307
594.0614688, ,6896.65336227932
594.7620416, ,7030.084904062403
595.4643679, ,7156.058340949631
596.1684591, ,7297.394407532657
596.8743264, ,7445.955458107471
597.5819809999999, ,7583.067665664919
598.2914344, ,7767.302063969835
599.0026978, ,7947.24464225846
599.7157827000001, ,8147.159979360709
600.4307005, ,8336.094217671392
601.1474627, ,8534.583306553677
601.8660807, ,8720.817389399717
602.5865660000001, ,8873.787422388732
603.3089302999999, ,9029.772352773709
604.0331851, ,9163.017501135284
604.7593419, ,9288.034608710395
605.4874126, ,9433.24542314528
606.2174086, ,9581.192978452205
606.9493418, ,9774.804424760434
607.6832239, ,10028.299702201397
608.4190667, ,10318.09313697494
609.1568819, ,10692.551430892832
609.8966815, ,11095.418788135195
610.6384772000001, ,11558.687901730169
611.3822811000001, ,12064.680755407828
612.128105, ,12568.726886404504
612.8759610000001, ,13068.004337827851
613.625861, ,13556.613004029077
614.3778171, ,14021.653544649374
615.1318413, ,14463.240258841044
615.8879458, ,14879.036718117348
616.6461426, ,15302.076451799216
617.4064441, ,15766.179278099244
618.1688624, ,16270.375233493247
618.9334097, ,16872.066867619982
619.7000982000001, ,17536.028779615368
620.4689404000001, ,18297.96092318509
621.2399486, ,19193.51613663338
622.0131351, ,20177.082482053593
622.7885123, ,21250.255353598823
623.5660927, ,22404.631036042734
