wave,flux
579.7349067000001, ,0.8519339804768584
580.4012016, ,-2.466048251288754
581.0690204, ,4.679082592263866
581.7383737, ,15.1879470557863
582.4092722999999, ,14.33346595846462
583.0817268999999, ,17.57646712962519
583.7557482999999, ,26.115828951562047
584.4313472, ,22.334430001433372
585.1085343999999, ,37.52146519677475
585.7873207, ,39.753252380309895
586.4677171, ,47.5766362699944
587.1497343999999, ,44.062692327868604
587.8333835, ,47.06185154296778
588.5186752999999, ,51.637446419653436
589.2056208, ,55.38214413201559
589.8942308999999, ,51.269017420994864
590.5845168, ,47.61801601205187
591.2764894, ,51.30981721209033
591.9701597999999, ,57.86659602268461
592.665539, ,52.812146532104165
593.3626383, ,57.42197267506769
594.0614688, ,56.35956142812439
594.7620416, ,70.24397349180812
595.4643679, ,55.63415151976407
596.1684591, ,66.14536322415437
596.8743264, ,56.00901530991593
597.5819809999999, ,69.73025662065743
598.2914344, ,63.38391309878673
599.0026978, ,74.24120916763236
599.7157827000001, ,73.23066295404809
600.4307005, ,78.35880361460084
601.1474627, ,75.49742706380088
601.8660807, ,74.66228361437066
602.5865660000001, ,71.47287566840447
603.3089302999999, ,73.82711839714425
604.0331851, ,78.71282730232815
604.7593419, ,71.99850364735416
605.4874126, ,67.57899709578183
606.2174086, ,67.13074792007612
606.9493418, ,68.46402033438936
607.6832239, ,66.77356941596729
608.4190667, ,70.10925278591213
609.1568819, ,74.48358455831051
609.8966815, ,76.49228481817735
610.6384772000001, ,81.68841430356144
611.3822811000001, ,93.36986914920848
612.128105, ,111.12567216443344
612.8759610000001, ,86.06768829875804
613.625861, ,109.4649699619197
614.3778171, ,104.54187772437677
615.1318413, ,113.51764961231272
615.8879458, ,121.68093566014774
616.6461426, ,125.061928861466
617.4064441, ,143.58635368018923
618.1688624, ,96.71825088458277
618.9334097, ,134.60803312929016
619.7000982000001, ,131.44543814076758
620.4689404000001, ,124.50766805100544
621.2399486, ,137.919455578698
622.0131351, ,133.8505252926844
622.7885123, ,159.3468618602411
623.5660927, ,159.8265818592809
624.3458887999999, ,149.49978867566583
625.127913, ,165.5823045926269
625.9121779, ,182.79895480510814
626.698696, ,211.12173711789302
627.48748, ,211.70924861578573
628.2785426, ,219.8590476854476
629.0718962999999, ,224.21383060791345
629.8675538, ,250.75839431222457
630.6655279, ,310.59988329587964
631.4658314, ,322.58300544773533
632.268477, ,389.1230634664572
633.0734776, ,447.0931969418814
633.880846, ,563.7491564338839
634.6905951, ,641.2886204689415
635.5027378999999, ,725.3932821940765
636.3172871, ,849.8195406572495
637.1342559, ,1071.0472350924053
637.9536572000001, ,1200.6120662736773
638.775504, ,1413.1622870695167
639.5998095, ,1668.41198942876
640.4265866000001, ,1959.529362580471
641.2558486, ,2207.859487446324
642.0876085, ,2527.377192300285
642.9218795, ,2915.607006361603
643.7586747, ,3282.9289765311305
644.5980075, ,3927.2856681949975
645.4398911000001, ,4479.330227894594
646.2843386, ,5293.020127965086
647.1313635, ,6049.4664486939355
647.980979, ,7067.353141614443
648.8331985, ,8105.774058032292
649.6880352999999, ,9265.131890144105
650.5455028, ,10630.005922413737
651.4056144, ,12005.280935135132
652.2683836, ,13391.08304154901
653.1338237000001, ,14801.208391736236
654.0019482999999, ,16363.394720101309
654.8727708, ,17641.68778634054
655.7463047, ,18782.8597057376
656.6225636, ,19469.5845873101
657.501561, ,20041.960967679275
658.3833105, ,20562.182060511204
659.2678255, ,20111.507237189016
660.1551197000001, ,19685.09238731897
661.0452068, ,18793.165006351275
661.9381002, ,17787.73850168926
662.8338137000001, ,16546.518916678346
663.7323607999999, ,15334.69902906076
664.6337553, ,13966.796849867862
665.5380107000001, ,12575.44488783492
666.4451407, ,11614.367439315149
667.355159, ,10522.955042779038
668.2680793, ,9878.773425891686
669.1839152000001, ,9581.871295966805
670.1026805, ,9273.431645399198
671.0243889, ,8992.375867139108
671.949054, ,9026.193509332732
672.8766895, ,9002.314753424125
673.8073092, ,9180.660626687255
674.7409267, ,9303.625017298784
675.6775557999999, ,9140.157932881826
676.6172101, ,9196.38407278328
677.5599033, ,9249.603498448898
678.5056492000001, ,9064.188801560187
679.4544612999999, ,8966.086915996457
680.4063535, ,8936.154722681451
681.3613392999999, ,8859.10749232442
682.3194324, ,8752.077955641207
683.2806465, ,8867.274711019505
684.2449952000001, ,8900.732856877992
685.2124921, ,8741.001906517571
686.1831509, ,8982.253533388648
687.1569850999999, ,9106.790659142074
688.1340083, ,9146.03194778444
689.1142341, ,9044.522279814311
690.097676, ,9226.78046910438
691.0843474999999, ,9209.698693005683
692.0742622, ,9317.160707653871
693.0674334, ,9356.239529811652
694.0638748, ,9394.148648528866
695.0635996, ,9532.198731527296
696.0666212, ,9503.639099866663
697.0729531000001, ,9734.505324194686
698.0826086, ,9990.322265238075
699.0956008999999, ,10203.054113004868
700.1119432999999, ,10243.971706526745
701.1316491, ,10482.230510443671
702.1547314, ,10650.122244345212
703.1812034, ,10741.804689638562
704.2110782000001, ,10680.293865974527
705.2443688999999, ,10777.742451416429
706.2810885, ,10850.86272046416
707.3212499, ,10833.935502064887
708.3648661000001, ,10634.780936728614
709.41195, ,10668.81470915467
710.4625143999999, ,10505.215445504731
711.5165721, ,10511.615489417833
712.5741357, ,10340.613914031388
713.6352181, ,10276.64186505998
714.6998317000001, ,10301.669910425646
715.7679891, ,10312.394291098652
716.8397027999999, ,9987.353858110682
717.9149852, ,10026.785185985478
718.9938487000001, ,10183.112791383477
720.0763055, ,10279.931327372156
721.162368, ,10443.531442468204
722.2520481, ,10621.001867101297
723.3453581, ,10844.751203356547
724.4423098, ,11090.36232286748
725.5429153, ,11358.766176966605
726.6471863, ,11812.775198984065
727.7551346, ,11980.169134160458
728.866772, ,12206.253506509209
729.9821099, ,12496.891115159702
731.1011599, ,12934.746633113618
732.2239335, ,13097.817055896652
733.3504419, ,13667.567706364624
734.4806963999999, ,13953.476671729873
735.6147081, ,14301.624909859767
736.7524882, ,14494.254358844088
737.8940474, ,14954.731988286096
739.0393967, ,15131.324340920275
740.1885467999999, ,15350.029900619575
741.3415084, ,15659.696836211424
742.498292, ,15942.148503990715
743.658908, ,16272.797780830691
744.8233667999999, ,16483.834703582157
745.9916785, ,16870.860749970696
747.1638532000001, ,16735.583868104608
748.3399009, ,17051.620206423326
749.5198315, ,17045.582971471
750.7036546, ,17184.3711470678
751.89138, ,17189.058588217686
753.0830171, ,17174.41519411309
754.2785752999999, ,17404.777312179853
755.4780638, ,17383.06514365487
756.6814917, ,17026.01200381382
757.8888678999999, ,17030.094299171775
759.1002014999999, ,16754.925065054336
760.3155009, ,16803.684939543848
761.5347749, ,16390.590115569416
762.7580318, ,16039.771636240132
763.98528, ,16164.75065937856
765.2165276000001, ,16038.488590348175
766.4517825, ,16135.912682469942
767.6910527000001, ,15861.330912957246
768.9343458999999, ,16028.0199855164
770.1816697, ,16118.54762390124
771.4330313999999, ,16239.383391219042
772.6884382999999, ,16391.070461390056
773.9478975, ,16759.114552893232
775.211416, ,17029.087100012777
776.4790005, ,17231.861306623894
777.7506578, ,17681.667693923522
779.0263942, ,18022.484872971578
780.3062162, ,18368.06029890261
781.5901297, ,18660.002117528416
782.8781409, ,18905.428295870883
784.1702554999999, ,19283.386569134957
785.4664793, ,19508.560471368422
786.7668176, ,19792.285062441824
788.0712758, ,19896.447106899555
789.3798591, ,20232.12142728568
790.6925722999999, ,20664.19176083439
792.0094204, ,20666.808481197328
793.3304079, ,21187.80879214482
794.6555392000001, ,21322.17704823132
795.9848187000001, ,21302.3668583531
797.3182504, ,22181.513064785602
798.6558382999999, ,22102.962411413595
799.9975861, ,22471.615974964483
801.3434973, ,22671.836795550684
802.6935752999999, ,23091.161462866065
804.0478232999999, ,23204.71310511334
805.4062443, ,23678.67655919393
806.7688411, ,23686.62851033031
808.1356164, ,23903.50571735855
809.5065726, ,23970.420010294947
810.881712, ,24508.339577421502
812.2610367000001, ,24462.72822162654
813.6445485, ,24789.068626859433
815.0322493, ,24886.313866238608
816.4241404, ,24942.42734515287
817.8202233, ,24973.01317795037
819.2204991, ,25109.967126735053
820.6249687999999, ,24989.463787585766
822.0336331, ,25289.988067119946
823.4464925999999, ,25776.43760974045
824.8635477000001, ,25563.854751199317
826.2847987, ,25320.57673156465
827.7102456, ,25528.635617499447
829.1398882, ,25477.014493197446
830.5737261, ,25618.671185545252
832.0117589, ,25778.39289496825
833.4539857000001, ,25980.460998510698
834.9004057999999, ,25962.56265322495
836.3510179, ,25978.722527175167
837.8058209, ,26196.036788861857
839.2648132999999, ,26106.895040237807
840.7279934000001, ,26012.777492268786
842.1953594, ,26089.971573575072
843.6669092, ,26019.897349203224
845.1426408, ,26122.417270947604
846.6225517000001, ,26139.08138921784
848.1066392999999, ,26411.713737935013
849.5949009999999, ,26398.31960653718
851.0873337999999, ,26155.442101084907
852.5839347000001, ,26443.54582726171
854.0847002999999, ,26485.74756706375
855.5896273, ,26257.784290355226
857.0987119999999, ,26360.737915798898
858.6119507000001, ,26074.27686803664
860.1293393999999, ,26201.939069532204
861.650874, ,26180.22024379317
863.1765502000001, ,26282.052379965917
864.7063635, ,26127.036439809213
866.2403094, ,26335.717903463334
867.778383, ,26387.45968507809
869.3205793999999, ,26218.00204306862
870.8668935000001, ,26398.77269309696
872.4173199999999, ,26570.451111393257
873.9718536, ,26423.871950893124
875.5304886, ,26353.113127043584
877.0932193, ,26330.254071161093
878.6600399, ,26446.717735206832
880.2309443, ,26424.270080953018
881.8059264000001, ,26135.802703218294
883.3849798, ,26083.71714136287
884.9680981, ,25864.222991093615
886.5552747000002, ,25674.8573817364
888.1465029, ,25345.156616080036
889.7417757000001, ,25295.068038077246
891.3410862, ,24571.527870981496
892.9444273, ,24114.31428112853
894.5517916000001, ,23871.788730806573
896.1631719000001, ,23216.69227354481
897.7785605, ,22763.72750822532
899.3979498, ,22224.659327181464
901.0213321, ,21722.062584223884
902.6486994999999, ,21071.837642914743
904.280044, ,20115.34132080982
905.9153574999999, ,19195.28272670777
907.5546319, ,18249.303891752657
909.1978586000001, ,17370.521606968567
910.8450295, ,16750.464846574174
