wave,flux
579.7349067000001, ,4.459664711269406
580.4012016, ,2.3767853209936884
581.0690204, ,0.685572839391634
581.7383737, ,10.577880253201238
582.4092722999999, ,8.260117574848357
583.0817268999999, ,24.200998386073106
583.7557482999999, ,26.59130758054572
584.4313472, ,29.04141068992557
585.1085343999999, ,39.485014819030866
585.7873207, ,47.47629123575906
586.4677171, ,50.9760431963626
587.1497343999999, ,46.621172233103714
587.8333835, ,51.46603705717801
588.5186752999999, ,50.86785220408296
589.2056208, ,46.821879133896246
589.8942308999999, ,62.14630122145989
590.5845168, ,49.98824979277998
591.2764894, ,65.22717866566435
591.9701597999999, ,57.389321741731365
592.665539, ,59.81949917161724
593.3626383, ,49.03744855875895
594.0614688, ,54.332478841761464
594.7620416, ,66.03236323584325
595.4643679, ,66.0347093581494
596.1684591, ,64.06613043546086
596.8743264, ,62.70913052630973
597.5819809999999, ,71.69105426099522
598.2914344, ,69.32920080693238
599.0026978, ,68.596524728185
599.7157827000001, ,74.96534288139145
600.4307005, ,70.02025036442537
601.1474627, ,67.79820671106661
601.8660807, ,70.85672825907227
602.5865660000001, ,72.4615432093146
603.3089302999999, ,69.07963765815487
604.0331851, ,61.37782653127876
604.7593419, ,65.24763399269014
605.4874126, ,60.20592475948867
606.2174086, ,62.07713094563676
606.9493418, ,62.764652003748424
607.6832239, ,52.43327796461998
608.4190667, ,64.72840417943428
609.1568819, ,74.85043404638168
609.8966815, ,80.34031645762296
610.6384772000001, ,79.33272857942005
611.3822811000001, ,80.97077623112256
612.128105, ,104.64058182569369
612.8759610000001, ,105.45910271466364
613.625861, ,107.6075904297718
614.3778171, ,114.64323282483278
615.1318413, ,104.06707704008343
615.8879458, ,98.13075159001836
616.6461426, ,114.34780254366356
617.4064441, ,105.1346518121652
618.1688624, ,97.04209078530873
618.9334097, ,102.98164150097485
619.7000982000001, ,121.6432154651277
620.4689404000001, ,101.86148491833865
621.2399486, ,127.56832272711445
622.0131351, ,122.96688765449171
622.7885123, ,157.863943694605
623.5660927, ,155.17051858427877
624.3458887999999, ,117.3454057081599
625.127913, ,165.92297741563027
625.9121779, ,138.9073286388234
626.698696, ,161.24944187488057
627.48748, ,195.07798051792955
628.2785426, ,205.4238936676922
629.0718962999999, ,229.59948700987408
629.8675538, ,255.0200152135492
630.6655279, ,262.42692350974664
631.4658314, ,323.49354376275244
632.268477, ,401.97817868696535
633.0734776, ,413.7039615896482
633.880846, ,525.3158465016796
634.6905951, ,584.2705076031316
635.5027378999999, ,725.0228630561957
636.3172871, ,807.2587442989227
637.1342559, ,979.2625664441065
637.9536572000001, ,1045.4381641160207
638.775504, ,1213.8568549413071
639.5998095, ,1356.9714145061512
640.4265866000001, ,1715.9012522731705
641.2558486, ,1907.6943788918563
642.0876085, ,2269.229974136997
642.9218795, ,2577.858915310433
643.7586747, ,2925.5823713494838
644.5980075, ,3550.5669108634165
645.4398911000001, ,4163.60313677972
646.2843386, ,4890.429449066792
647.1313635, ,5748.098497327893
647.980979, ,6721.028481877395
648.8331985, ,7978.641844290515
649.6880352999999, ,9603.282415305068
650.5455028, ,11048.720532013083
651.4056144, ,12864.244020689584
652.2683836, ,14579.39311594588
653.1338237000001, ,16290.196384613144
654.0019482999999, ,18058.139263417877
654.8727708, ,19586.96977988123
655.7463047, ,20971.848305054096
656.6225636, ,21850.469786686223
657.501561, ,22379.499365184038
658.3833105, ,22663.451036518512
659.2678255, ,22474.405295000954
660.1551197000001, ,21582.353415981517
661.0452068, ,20568.613141380003
661.9381002, ,19166.098729358717
662.8338137000001, ,17598.07741775001
663.7323607999999, ,15847.735412472766
664.6337553, ,14415.799431294492
665.5380107000001, ,12682.878513152342
666.4451407, ,11198.305514553282
667.355159, ,10117.853510826564
668.2680793, ,9472.237248603904
669.1839152000001, ,8724.559638237446
670.1026805, ,8451.855045814009
671.0243889, ,8236.152816471576
671.949054, ,8130.208512215251
672.8766895, ,8281.63779945295
673.8073092, ,8340.464020819614
674.7409267, ,8233.231646716873
675.6775557999999, ,8164.622964595666
676.6172101, ,8075.262899668929
677.5599033, ,7913.479211828149
678.5056492000001, ,7663.281694701242
679.4544612999999, ,7272.488101661163
680.4063535, ,6999.428520173741
681.3613392999999, ,6773.526940526626
682.3194324, ,6506.456774437076
683.2806465, ,6296.752696930616
684.2449952000001, ,6078.720226292146
685.2124921, ,6151.510520867038
686.1831509, ,6015.4250426837325
687.1569850999999, ,5996.66302030881
688.1340083, ,6035.191366307005
689.1142341, ,5960.96165072875
690.097676, ,6015.655304267709
691.0843474999999, ,5979.208807804867
692.0742622, ,5845.029482489144
693.0674334, ,5914.840233580041
694.0638748, ,5834.7020510684215
695.0635996, ,5916.674203815373
696.0666212, ,5917.10012217868
697.0729531000001, ,6027.883267680118
698.0826086, ,6060.663526008478
699.0956008999999, ,6191.062858406934
700.1119432999999, ,6252.714729942023
701.1316491, ,6514.3314076415
702.1547314, ,6536.2469099203745
703.1812034, ,6724.709484876108
704.2110782000001, ,6838.09753443591
705.2443688999999, ,6896.014485682924
706.2810885, ,7158.560604477381
707.3212499, ,7089.214283114605
708.3648661000001, ,7303.096018515323
709.41195, ,7299.201386253246
710.4625143999999, ,7293.30183609758
711.5165721, ,7401.606355017474
712.5741357, ,7494.942485546035
713.6352181, ,7411.977256732236
714.6998317000001, ,7468.70605342862
715.7679891, ,7472.4662375550815
716.8397027999999, ,7337.724297796248
717.9149852, ,7197.275928152199
718.9938487000001, ,7266.750871798595
720.0763055, ,7234.003332920797
721.162368, ,7221.736570556524
722.2520481, ,7271.339094954027
723.3453581, ,7298.3779067971045
724.4423098, ,7188.308405939464
725.5429153, ,7280.49912611424
726.6471863, ,7422.961092858761
727.7551346, ,7297.632173755401
728.866772, ,7480.782734699026
729.9821099, ,7483.119875937024
731.1011599, ,7683.440226337059
732.2239335, ,7648.712088361717
733.3504419, ,7671.534945336641
734.4806963999999, ,7547.1404734606485
735.6147081, ,7678.912993454597
736.7524882, ,7640.9790007472975
737.8940474, ,7536.092672366813
739.0393967, ,7510.177031785568
740.1885467999999, ,7441.9089682851345
741.3415084, ,7264.942697541953
742.498292, ,7211.03107939767
743.658908, ,7197.112409696134
744.8233667999999, ,7035.69211963528
745.9916785, ,6889.445766111672
747.1638532000001, ,6916.8025159025965
748.3399009, ,6916.896380144079
749.5198315, ,6734.087353305953
750.7036546, ,6744.961260114922
751.89138, ,6666.842600365919
753.0830171, ,6670.647426729466
754.2785752999999, ,6644.0894792647105
755.4780638, ,6503.700353261895
756.6814917, ,6451.168875688009
757.8888678999999, ,6443.144923762226
759.1002014999999, ,6453.115085058736
760.3155009, ,6361.125837330527
761.5347749, ,6408.480366420306
762.7580318, ,6309.692469044004
763.98528, ,6313.845358530012
765.2165276000001, ,6307.5927323003525
766.4517825, ,6428.2589924052645
767.6910527000001, ,6377.9966229491065
768.9343458999999, ,6434.378008647076
770.1816697, ,6466.562557018244
771.4330313999999, ,6630.6389780360905
772.6884382999999, ,6633.8275525254
773.9478975, ,6787.8173151028295
775.211416, ,6879.846294911796
