wave,flux
579.7349067000001, ,0.8385054491891092
580.4012016, ,0.4225729965299776
581.0690204, ,46.12020890746287
581.7383737, ,100.27068381207808
582.4092722999999, ,160.30137000130594
583.0817268999999, ,218.52909329369945
583.7557482999999, ,268.7478613367031
584.4313472, ,339.3820875660344
585.1085343999999, ,407.97324530180015
585.7873207, ,463.19613898671236
586.4677171, ,488.1844728635101
587.1497343999999, ,499.055963108482
587.8333835, ,502.722888211475
588.5186752999999, ,514.4427710641786
589.2056208, ,526.591419788769
589.8942308999999, ,538.3935532553621
590.5845168, ,548.5895858361746
591.2764894, ,554.6956598789739
591.9701597999999, ,567.4559799169018
592.665539, ,588.4077501642897
593.3626383, ,596.5246020151942
594.0614688, ,603.36723378436
594.7620416, ,615.0827358603041
595.4643679, ,627.3424627085802
596.1684591, ,650.8746989048602
596.8743264, ,647.8801481960335
597.5819809999999, ,657.8984148855754
598.2914344, ,670.1704668995262
599.0026978, ,692.4760463607928
599.7157827000001, ,715.8895206499774
600.4307005, ,719.3072100930751
601.1474627, ,723.2753270438466
601.8660807, ,711.8166571038257
602.5865660000001, ,701.705186555789
603.3089302999999, ,682.4809263724238
604.0331851, ,664.640798412985
604.7593419, ,652.357978817166
605.4874126, ,618.2050746875361
606.2174086, ,606.7486648894253
606.9493418, ,604.8000259529388
607.6832239, ,617.6649775971265
608.4190667, ,645.7586288386609
609.1568819, ,673.1783257776647
609.8966815, ,738.9890301647246
610.6384772000001, ,803.1655022446922
611.3822811000001, ,879.6310999183174
612.128105, ,959.7080680046691
612.8759610000001, ,1013.8160125025439
613.625861, ,1087.8243584988174
614.3778171, ,1123.2170391903894
615.1318413, ,1147.2125670907092
615.8879458, ,1173.745002964598
616.6461426, ,1179.2321293210205
617.4064441, ,1162.5832514223982
618.1688624, ,1155.6653286440787
618.9334097, ,1155.983780965173
619.7000982000001, ,1147.5583559746954
620.4689404000001, ,1197.5546670768026
621.2399486, ,1214.0240502707545
622.0131351, ,1257.1851463342848
622.7885123, ,1321.36257729443
623.5660927, ,1382.53201540345
624.3458887999999, ,1476.8410517047666
625.127913, ,1524.0508196691424
625.9121779, ,1626.6965751912928
626.698696, ,1729.3891878298339
627.48748, ,1807.9823891057406
628.2785426, ,1990.229547490854
629.0718962999999, ,2151.973573154364
629.8675538, ,2394.2740047331117
630.6655279, ,2729.581814935481
631.4658314, ,3124.1861223332257
632.268477, ,3600.903061215896
633.0734776, ,4191.855939046129
633.880846, ,4817.883150806097
634.6905951, ,5570.663394318839
635.5027378999999, ,6482.590305764094
636.3172871, ,7374.822537940476
637.1342559, ,8463.429799706597
637.9536572000001, ,9788.882547717414
638.775504, ,11174.204751208848
639.5998095, ,12853.863829240649
640.4265866000001, ,14707.346109766951
641.2558486, ,16995.3858136323
642.0876085, ,19695.538969713365
642.9218795, ,22818.1322016528
643.7586747, ,26727.618179096997
644.5980075, ,31154.802059229067
645.4398911000001, ,36997.89911236691
646.2843386, ,43863.393523700695
647.1313635, ,52442.28517782495
647.980979, ,62790.28642508245
648.8331985, ,74936.21207536898
649.6880352999999, ,88882.26417174017
650.5455028, ,104627.5788987382
651.4056144, ,121801.23557381144
652.2683836, ,140340.71042486074
653.1338237000001, ,158995.8609395776
654.0019482999999, ,177269.5449865575
654.8727708, ,194475.1425338164
655.7463047, ,208956.32888313322
656.6225636, ,220446.7411404752
657.501561, ,228094.11636895695
658.3833105, ,231351.81860888246
659.2678255, ,229988.3288923429
660.1551197000001, ,223804.01947989812
661.0452068, ,213482.80255646253
661.9381002, ,199468.33935260767
662.8338137000001, ,183087.26783310805
663.7323607999999, ,165311.82512567347
664.6337553, ,147139.3271218577
665.5380107000001, ,129671.86250528831
666.4451407, ,113861.37096622193
667.355159, ,100736.05148889398
668.2680793, ,90340.47990572076
669.1839152000001, ,82862.37568234702
670.1026805, ,77985.25818603122
671.0243889, ,75486.90884929651
671.949054, ,74685.34775099863
672.8766895, ,75244.488864285
673.8073092, ,76171.62501566799
674.7409267, ,77276.82810808012
675.6775557999999, ,77877.5978557765
676.6172101, ,78157.53897435567
677.5599033, ,77642.21916919187
678.5056492000001, ,76772.48550855933
679.4544612999999, ,75530.35430033237
680.4063535, ,74280.467478668
681.3613392999999, ,73031.30268983227
682.3194324, ,72298.9784672274
683.2806465, ,71788.08607210772
684.2449952000001, ,71749.78312454162
685.2124921, ,72009.06103835379
686.1831509, ,72765.77838872101
687.1569850999999, ,73450.53813891883
688.1340083, ,74221.27942056597
689.1142341, ,75011.69599807389
690.097676, ,75385.94372760564
691.0843474999999, ,75871.83269115888
692.0742622, ,76373.20375273335
693.0674334, ,76716.97396386937
694.0638748, ,77539.49587567666
695.0635996, ,78291.70611781093
696.0666212, ,79191.51418288099
697.0729531000001, ,80595.28312877197
698.0826086, ,82313.35719063124
699.0956008999999, ,84207.56244912081
700.1119432999999, ,85870.04214048173
701.1316491, ,87559.67488057594
702.1547314, ,88983.81772776207
703.1812034, ,89887.02303785818
704.2110782000001, ,90540.3791236372
705.2443688999999, ,90659.41145676993
706.2810885, ,90157.07179531825
707.3212499, ,89320.40642794235
708.3648661000001, ,88316.5972752739
709.41195, ,86847.07483077067
710.4625143999999, ,85376.93148944169
711.5165721, ,83902.07321090563
712.5741357, ,82656.13957202327
713.6352181, ,81573.59983969179
714.6998317000001, ,80716.28517376818
715.7679891, ,79999.49451048423
716.8397027999999, ,79862.52154085919
717.9149852, ,80276.34677241335
718.9938487000001, ,81046.09401141216
720.0763055, ,82335.3289016186
721.162368, ,84137.24395376006
722.2520481, ,86368.2734452742
723.3453581, ,89318.75553165523
724.4423098, ,92829.30455752056
725.5429153, ,96400.1381483544
726.6471863, ,100784.6095376108
727.7551346, ,105301.71211530306
728.866772, ,110306.45908538617
729.9821099, ,115712.79799923953
731.1011599, ,121294.59859407322
732.2239335, ,127086.85820565096
733.3504419, ,133077.99979757884
734.4806963999999, ,139241.8959559374
735.6147081, ,145573.614069076
736.7524882, ,151644.99743976473
737.8940474, ,158005.15200730198
739.0393967, ,164353.15705030973
740.1885467999999, ,170501.7089550976
741.3415084, ,176375.79671235167
742.498292, ,182384.9649517148
743.658908, ,187726.36239427052
744.8233667999999, ,192643.9219051327
745.9916785, ,197246.06242410198
747.1638532000001, ,201225.77449471012
748.3399009, ,204829.22969438712
749.5198315, ,207695.8963241911
750.7036546, ,209677.58904897625
751.89138, ,210818.2157650138
753.0830171, ,211236.8035284388
754.2785752999999, ,210576.2564971616
755.4780638, ,209217.91618942178
756.6814917, ,206993.06976936702
757.8888678999999, ,204220.16774647188
759.1002014999999, ,200504.12405468317
760.3155009, ,196568.6209417084
761.5347749, ,192506.7567075479
762.7580318, ,188406.1029146523
763.98528, ,184392.54615066547
765.2165276000001, ,180592.02546318856
766.4517825, ,177505.56040185335
767.6910527000001, ,175094.00172978535
768.9343458999999, ,173434.21507197196
770.1816697, ,172735.0249046276
771.4330313999999, ,172858.90003375272
772.6884382999999, ,173481.89431067987
773.9478975, ,175398.28296628364
775.211416, ,177956.9818011648
776.4790005, ,180766.14072632452
777.7506578, ,184225.8859940287
779.0263942, ,188022.94434946738
780.3062162, ,192130.9927352835
781.5901297, ,196717.38626990464
782.8781409, ,200675.8354830344
784.1702554999999, ,205206.32357355527
785.4664793, ,209982.13809744336
786.7668176, ,214474.4351989676
788.0712758, ,219204.98186660692
789.3798591, ,223961.21767148306
790.6925722999999, ,229016.49440743183
792.0094204, ,234300.18525041785
793.3304079, ,239761.6782787641
794.6555392000001, ,245683.83807762692
795.9848187000001, ,252002.0638417011
797.3182504, ,258464.7588729943
798.6558382999999, ,265545.2471630414
799.9975861, ,272668.5493026338
801.3434973, ,280029.2585239705
802.6935752999999, ,287842.1709663782
804.0478232999999, ,294658.828510424
805.4062443, ,301974.30888353445
806.7688411, ,308704.6219025177
808.1356164, ,315485.3062675972
809.5065726, ,321389.7431357884
810.881712, ,327510.1636204901
812.2610367000001, ,332579.69688784576
813.6445485, ,337236.9880540313
815.0322493, ,340986.96675795485
816.4241404, ,344343.0060819917
817.8202233, ,347644.96786497394
819.2204991, ,349807.56577690475
820.6249687999999, ,352301.15869733057
822.0336331, ,354700.7510203955
823.4464925999999, ,355668.1021601745
824.8635477000001, ,357099.51311367773
826.2847987, ,358105.3697701349
827.7102456, ,359598.624751341
829.1398882, ,359788.0713701121
830.5737261, ,360097.6650717025
832.0117589, ,360497.31040967046
833.4539857000001, ,360230.4747556497
834.9004057999999, ,360396.32784715923
836.3510179, ,360070.95504117716
837.8058209, ,359744.25161093037
839.2648132999999, ,358835.9578106162
840.7279934000001, ,358511.22187697835
842.1953594, ,357192.0139877527
843.6669092, ,356625.58758889034
845.1426408, ,356048.9211846175
846.6225517000001, ,355283.082720296
848.1066392999999, ,354561.3036017901
849.5949009999999, ,354569.19188580476
851.0873337999999, ,354571.08430361643
852.5839347000001, ,355380.66269933834
854.0847002999999, ,355875.4984172337
855.5896273, ,357473.57218358194
857.0987119999999, ,358591.7196791647
858.6119507000001, ,360755.81768546224
860.1293393999999, ,362871.08573821204
861.650874, ,364673.95297259977
863.1765502000001, ,367249.5670995296
864.7063635, ,369633.7347680028
866.2403094, ,371470.9154997433
867.778383, ,372860.1157907296
869.3205793999999, ,374525.794767824
870.8668935000001, ,376069.2985999031
872.4173199999999, ,376869.5543280532
873.9718536, ,376991.2272221758
875.5304886, ,377148.5538523977
877.0932193, ,377472.93111774896
878.6600399, ,377514.8141714946
880.2309443, ,377134.1010267009
881.8059264000001, ,377570.39004823007
883.3849798, ,377867.5358731381
884.9680981, ,377628.8489821261
886.5552747000002, ,376709.32123828033
888.1465029, ,376569.2734870636
889.7417757000001, ,375009.6492224742
891.3410862, ,373321.50228971994
892.9444273, ,370911.7494945776
894.5517916000001, ,367122.46966121375
896.1631719000001, ,362655.3313164665
897.7785605, ,355889.4667005543
899.3979498, ,349071.92166252783
901.0213321, ,341047.4729027421
902.6486994999999, ,331394.85490312905
904.280044, ,320663.478398667
905.9153574999999, ,309355.48048956523
907.5546319, ,297166.67882446485
909.1978586000001, ,284018.32116090244
910.8450295, ,270174.4862990298
912.4961357999999, ,255650.63629591087
914.1511691, ,240238.93924042195
915.8101205, ,224557.52812161657
917.4729812999999, ,208493.35383492327
919.1397426000001, ,192559.11643686844
920.8103953, ,177148.01146860665
922.4849303, ,161387.45561865065
924.1633386, ,146493.87579116956
925.8456108999999, ,132239.0524145099
927.5317377999999, ,118915.38190524545
929.2217099999999, ,106868.88067727863
930.9155178999999, ,95920.28522341307
932.6131521, ,86234.58691441489
934.3146027999999, ,77803.41527374141
936.0198606, ,70652.71673994223
937.7289155, ,64832.4420942141
939.4417579, ,59649.7335690299
941.1583778999999, ,55579.73194660455
942.8787656, ,52146.957777310265
944.6029108999999, ,49533.410769756185
946.3308041000001, ,47087.16239812358
948.0624349, ,45042.64857464031
949.7977933, ,43133.42088326725
951.5368692, ,41257.32559546805
953.2796523, ,39412.026355119415
955.0261327, ,37344.85641800821
956.7762999, ,35441.539560932164
958.5301437, ,33363.26412542945
960.2876538999999, ,31298.54159741081
962.0488201, ,29195.099602174767
963.813632, ,27175.60591756054
965.5820792999999, ,25211.505199869312
967.3541517000001, ,23316.396656764315
969.1298386, ,21628.482133073547
970.9091298000001, ,20070.60071891284
972.6920149, ,18787.482578070292
974.4784835, ,17651.52168900498
976.2685251, ,16658.736902961373
978.0621292999999, ,15783.414756701743
979.8592858999999, ,15033.64596366734
981.6599843, ,14401.774513214368
983.4642142000001, ,13779.982574175665
985.2719651000001, ,13225.212376694837
987.0832268999999, ,12691.990227643984
988.897989, ,12201.059320679664
990.7162412, ,11663.871277471348
992.5379731, ,11071.376179070396
994.3631744999999, ,10544.563299438127
996.191835, ,9998.365338129925
998.0239445000001, ,9470.318354132703
999.8594926000001, ,8948.112533316527
1001.6984689999999, ,8451.278966001764
1003.540864, ,8003.2806280949235
1005.386668, ,7575.061525493958
1007.235869, ,7201.063623443234
1009.0884580000001, ,6858.423672001472
1010.944426, ,6582.730197596906
1012.8037619999999, ,6280.737877038691
1014.666456, ,6033.203054406392
1016.532498, ,5784.258034164528
1018.4018779999999, ,5578.486750148159
1020.2745880000001, ,5318.129450760243
1022.150616, ,5115.9452120719425
1024.029953, ,4917.733460531798
1025.912591, ,4681.141389242705
1027.798518, ,4503.1851926931595
1029.6877259999999, ,4261.345954799735
1031.580205, ,4069.437724107147
1033.475945, ,3870.0673963829686
1035.3749380000002, ,3685.0750428611054
1037.277175, ,3518.2830362783175
1039.1826449999999, ,3332.8541885928694
1041.09134, ,3177.848905775465
1043.003251, ,3009.736284219485
1044.9183679999999, ,2854.7301224892653
1046.836683, ,2721.5815168670997
1048.758188, ,2585.6269468227524
1050.682872, ,2449.3252512661647
1052.6107279999999, ,2287.798108758809
1054.541747, ,2155.110584727631
1056.4759210000002, ,2041.832153737856
1058.41324, ,1910.1627432836274
1060.353697, ,1783.5020477281628
1062.297282, ,1651.531733618472
1064.243989, ,1549.2787814781134
1066.1938089999999, ,1468.806928893288
1068.146734, ,1342.6319870100938
1070.1027550000001, ,1249.354344588797
1072.0618650000001, ,1137.9425628240256
1074.024056, ,1065.161045093509
1075.989321, ,968.0338781927403
1077.957651, ,871.4599767614792
1079.92904, ,791.999684304116
1081.9034800000002, ,706.1137505832761
1083.880963, ,642.6314015370376
1085.861482, ,544.3774727738842
1087.8450300000002, ,463.7256761799603
1089.8316, ,423.69058780292124
1091.821185, ,333.80014112385794
1093.8137789999998, ,281.00238928583616
1095.809373, ,224.29056188852016
1097.8079619999999, ,176.18834068649025
1099.809539, ,133.16136850898656
1101.814098, ,99.71140185156356
1103.821631, ,60.55868914083137
1105.832134, ,40.69365821973526
1107.845599, ,35.25117739716262
1109.86202, ,20.057382649538077
1111.881392, ,8.637797948354512
1113.903708, ,2.4766351967354843
1115.928963, ,2.1803951532486803
1117.95715, ,-3.1571524417072188
1119.988266, ,0.4902644800596725
1122.022303, ,-1.0565280618497208
1124.059256, ,1.3010115479224442
1126.0991199999999, ,-1.4709088784493178
1128.14189, ,-2.586299385696333
1130.187561, ,0.8651124427060732
1132.236128, ,-1.2502939425536712
1134.287585, ,-0.6782685567261061
1136.341929, ,2.0973399199167986
1138.3991529999998, ,-2.2128683648395984
1140.4592539999999, ,0.8843916861680645
1142.522228, ,0.6030152019698324
1144.588069, ,0.3495321760428289
1146.6567730000002, ,3.827343245869224
1148.728337, ,-0.7577532646240857
1150.802756, ,-1.5753337612280092
1152.880025, ,-2.5539049772095828
1154.960142, ,-0.8207752818564747
1157.043103, ,0.0567283757067235
1159.128903, ,-4.271206232054964
1161.217539, ,1.397815830750616
1163.309007, ,-3.9001523523777903
1165.403305, ,-2.343301932110009
1167.500429, ,-1.7591959752938835
1169.600375, ,0.7532088501357614
1171.703141, ,1.3936043303160353
1173.808724, ,2.3243226461292417
1175.9171199999998, ,-2.659607321681126
1178.028327, ,2.866699762434245
1180.142342, ,4.537977312446236
1182.2591630000002, ,-0.3918845339858766
1184.3787869999999, ,5.801447485371058
1186.501211, ,1.4549282455611687
1188.626434, ,-1.2422461934886178
1190.754453, ,1.5524962459987244
1192.885266, ,2.210179855620578
1195.018872, ,-0.21764890343124824
1197.155267, ,-0.986952925415042
1199.294451, ,2.8854205338519883
