wave,flux
579.7349067000001, ,-0.11233736257772314
580.4012016, ,0.19684587034029585
581.0690204, ,0.3562262428205516
581.7383737, ,3.2809150551849635
582.4092722999999, ,5.471744549798245
583.0817268999999, ,6.254646001295468
583.7557482999999, ,9.164489141274807
584.4313472, ,10.803971315706004
585.1085343999999, ,11.22229539208825
585.7873207, ,14.167654074390338
586.4677171, ,15.606388593282931
587.1497343999999, ,16.02139016512556
587.8333835, ,14.948892483215404
588.5186752999999, ,16.806269069267962
589.2056208, ,15.69479358941275
589.8942308999999, ,19.551384123736238
590.5845168, ,17.654086672438286
591.2764894, ,17.531445013349543
591.9701597999999, ,14.611937993535586
592.665539, ,19.009549020167466
593.3626383, ,21.23076767987313
594.0614688, ,19.89307970280275
594.7620416, ,19.781521147045343
595.4643679, ,19.439305241564323
596.1684591, ,21.68431924973487
596.8743264, ,25.81232579943417
597.5819809999999, ,21.61021848077173
598.2914344, ,20.95298171429404
599.0026978, ,23.523604022906547
599.7157827000001, ,27.292152501805557
600.4307005, ,20.788981251245406
601.1474627, ,25.861133660433893
601.8660807, ,23.955141301703787
602.5865660000001, ,23.802287723361502
603.3089302999999, ,23.56330037509812
604.0331851, ,31.51556857116984
604.7593419, ,28.664824515429352
605.4874126, ,30.908800952211237
606.2174086, ,27.819015043349555
606.9493418, ,34.71927080986318
607.6832239, ,28.948733298034238
608.4190667, ,31.90413884642011
609.1568819, ,32.959227069947474
609.8966815, ,35.32054075853731
610.6384772000001, ,36.64156249637337
611.3822811000001, ,35.242372475250356
612.128105, ,34.61519117319826
612.8759610000001, ,39.31387206760972
613.625861, ,37.85711883190031
614.3778171, ,39.10923674809858
615.1318413, ,44.74214573528404
615.8879458, ,40.012082398330534
616.6461426, ,47.548276677246825
617.4064441, ,43.65592292681564
618.1688624, ,44.268422400329506
618.9334097, ,50.74920111264693
619.7000982000001, ,56.62895347402186
620.4689404000001, ,57.22275774959446
621.2399486, ,54.33177281329882
622.0131351, ,59.40392043113989
622.7885123, ,62.4355050928543
623.5660927, ,77.24799503742949
624.3458887999999, ,71.29100137167266
625.127913, ,65.83686879656935
625.9121779, ,84.22533895303576
626.698696, ,82.5906480517408
627.48748, ,103.88714105245168
628.2785426, ,89.37829472477512
629.0718962999999, ,113.66816106760695
629.8675538, ,121.98899023262413
630.6655279, ,127.10652226358279
631.4658314, ,154.76294576495155
632.268477, ,168.709104689377
633.0734776, ,205.23542050030403
633.880846, ,288.6816661319992
634.6905951, ,312.71091762589987
635.5027378999999, ,388.0222787194198
636.3172871, ,496.669739845614
637.1342559, ,565.0210007901376
637.9536572000001, ,739.99906836864
638.775504, ,868.1020993306836
639.5998095, ,997.8129553822343
640.4265866000001, ,1203.7114396755976
641.2558486, ,1400.3694633972152
642.0876085, ,1544.018946248806
642.9218795, ,1813.4891485889875
643.7586747, ,2060.684304709875
644.5980075, ,2252.364207898885
645.4398911000001, ,2476.550860602994
646.2843386, ,2682.3041637828064
647.1313635, ,2873.879244685977
647.980979, ,3044.4244270398176
648.8331985, ,3231.591209382196
649.6880352999999, ,3384.2516335945347
650.5455028, ,3526.6183318371386
651.4056144, ,3645.965591817623
652.2683836, ,3821.6179663815083
653.1338237000001, ,3907.125911409317
654.0019482999999, ,4088.095104534002
654.8727708, ,4180.666260484843
655.7463047, ,4272.212269044184
656.6225636, ,4335.160663914272
657.501561, ,4446.136739851947
658.3833105, ,4473.704578436531
659.2678255, ,4507.213726525838
660.1551197000001, ,4568.272091879112
661.0452068, ,4562.805846750978
661.9381002, ,4593.548391086391
662.8338137000001, ,4583.520227306736
663.7323607999999, ,4600.799029865881
664.6337553, ,4530.665334034221
665.5380107000001, ,4495.310309537397
666.4451407, ,4493.537391783577
667.355159, ,4501.807472881612
668.2680793, ,4485.928360819253
669.1839152000001, ,4454.551105324763
670.1026805, ,4491.500723790024
671.0243889, ,4512.23625892791
671.949054, ,4587.653695239402
672.8766895, ,4590.486276943498
673.8073092, ,4578.905738263038
674.7409267, ,4652.888750364282
675.6775557999999, ,4624.932679092539
676.6172101, ,4740.551201017325
677.5599033, ,4665.885265766066
678.5056492000001, ,4707.667907940733
679.4544612999999, ,4658.534335165371
680.4063535, ,4696.866541756154
681.3613392999999, ,4698.977919390535
682.3194324, ,4656.424003943752
683.2806465, ,4679.708134171112
684.2449952000001, ,4668.728913887497
685.2124921, ,4675.182719839273
686.1831509, ,4690.002305600565
687.1569850999999, ,4719.4309801398595
688.1340083, ,4687.007130714122
689.1142341, ,4656.1182567302585
690.097676, ,4667.434393145275
691.0843474999999, ,4661.47130995048
692.0742622, ,4696.232600326853
693.0674334, ,4795.209120813821
694.0638748, ,4763.430607290722
695.0635996, ,4687.294745312289
696.0666212, ,4772.896622933892
697.0729531000001, ,4782.946734765598
698.0826086, ,4840.960852758084
699.0956008999999, ,4856.266496077762
700.1119432999999, ,4900.9479681347275
701.1316491, ,4941.711973438994
702.1547314, ,5003.337712871259
703.1812034, ,4992.984502412354
704.2110782000001, ,4980.292561552799
705.2443688999999, ,5064.505460618789
706.2810885, ,5093.3489922298295
707.3212499, ,5109.092870035779
708.3648661000001, ,5160.201526601377
709.41195, ,5111.690105101881
710.4625143999999, ,5147.909686338861
711.5165721, ,5187.198400957094
712.5741357, ,5202.184240387591
713.6352181, ,5233.672068229498
714.6998317000001, ,5306.21607655081
715.7679891, ,5236.555186384156
716.8397027999999, ,5233.8875026427695
717.9149852, ,5304.33613319809
718.9938487000001, ,5310.619563560846
720.0763055, ,5331.016782337446
721.162368, ,5346.273996128566
722.2520481, ,5445.95435758111
723.3453581, ,5444.23635914992
724.4423098, ,5473.676663592946
725.5429153, ,5509.392547126416
726.6471863, ,5484.617428344669
727.7551346, ,5517.32072297698
728.866772, ,5546.4529582692785
729.9821099, ,5588.578014281353
731.1011599, ,5611.584453548683
732.2239335, ,5629.03465006545
733.3504419, ,5657.318684045762
734.4806963999999, ,5660.125229935117
735.6147081, ,5688.140070550553
736.7524882, ,5693.5779584384545
737.8940474, ,5679.502560893925
739.0393967, ,5682.522819378981
740.1885467999999, ,5754.2643458813245
741.3415084, ,5666.639068145014
742.498292, ,5803.481002472704
743.658908, ,5717.916921637327
744.8233667999999, ,5723.623561503312
745.9916785, ,5785.879908242016
747.1638532000001, ,5730.41056273519
748.3399009, ,5747.485038702293
749.5198315, ,5790.116747257082
750.7036546, ,5718.0079486624145
751.89138, ,5737.034916717096
753.0830171, ,5683.408624706068
754.2785752999999, ,5701.675242405693
755.4780638, ,5709.292050783054
756.6814917, ,5611.5001287535915
757.8888678999999, ,5519.297820159125
759.1002014999999, ,5545.472998847939
760.3155009, ,5542.647287502766
761.5347749, ,5451.464969239586
762.7580318, ,5461.347049641821
763.98528, ,5392.180482563866
765.2165276000001, ,5410.437622860477
766.4517825, ,5415.0048659471995
767.6910527000001, ,5456.529395322829
768.9343458999999, ,5449.859095541064
770.1816697, ,5514.239390849432
771.4330313999999, ,5584.431421003656
772.6884382999999, ,5644.45260421809
773.9478975, ,5641.564269536814
775.211416, ,5723.745984001821
776.4790005, ,5831.62482318976
777.7506578, ,5863.288345688851
779.0263942, ,5891.916744460345
780.3062162, ,5901.075118427137
781.5901297, ,5865.631908410701
782.8781409, ,6027.294322950367
784.1702554999999, ,5960.445574718402
785.4664793, ,6038.883960326365
786.7668176, ,6009.221652979947
788.0712758, ,5997.777722649726
789.3798591, ,6028.228779203277
790.6925722999999, ,5979.822408352412
792.0094204, ,6007.885402906697
793.3304079, ,5906.677909917429
794.6555392000001, ,6018.17164649309
795.9848187000001, ,6051.619885196414
797.3182504, ,6061.932735521303
798.6558382999999, ,6066.733172033571
799.9975861, ,6042.854764513167
801.3434973, ,6039.64230572732
802.6935752999999, ,6142.724278906494
804.0478232999999, ,6193.619369481864
805.4062443, ,6126.1785443309245
806.7688411, ,6131.408900657181
808.1356164, ,6133.078181214259
809.5065726, ,6099.721490498752
810.881712, ,6148.069644433214
812.2610367000001, ,6154.620508685377
813.6445485, ,6164.723460102209
815.0322493, ,6105.781507133129
816.4241404, ,6177.862826850387
817.8202233, ,6031.665789881597
819.2204991, ,5960.708889253799
820.6249687999999, ,6019.880364064609
822.0336331, ,6058.999552202405
823.4464925999999, ,5997.33527740064
824.8635477000001, ,5906.409794618479
826.2847987, ,6088.267877786787
827.7102456, ,6007.1020815276315
829.1398882, ,6036.357295847242
830.5737261, ,5973.186247196664
832.0117589, ,6052.405077639864
833.4539857000001, ,6053.462062343087
834.9004057999999, ,6077.436085918967
836.3510179, ,6065.1280532712
837.8058209, ,6103.580051924902
839.2648132999999, ,5971.604073909342
840.7279934000001, ,6090.5107715167005
842.1953594, ,6026.436323905552
843.6669092, ,6083.035449788302
845.1426408, ,6090.339917111018
846.6225517000001, ,6049.327950692774
848.1066392999999, ,6111.7232229729125
849.5949009999999, ,6061.780370753459
851.0873337999999, ,6107.296396176937
852.5839347000001, ,6107.132123194686
854.0847002999999, ,6113.522156058109
855.5896273, ,6085.653108096582
857.0987119999999, ,6087.90472145945
858.6119507000001, ,6052.025753554468
860.1293393999999, ,6122.0786036629415
861.650874, ,6096.795281524207
863.1765502000001, ,6029.480405278673
864.7063635, ,5951.665974704458
866.2403094, ,5881.989766703786
867.778383, ,5988.359589186417
869.3205793999999, ,5817.744677828737
870.8668935000001, ,5870.248122739317
872.4173199999999, ,5738.350199348944
873.9718536, ,5697.7799988880615
875.5304886, ,5669.280372219902
877.0932193, ,5569.130005850746
878.6600399, ,5546.514754190074
880.2309443, ,5496.738288305522
881.8059264000001, ,5406.161205215241
883.3849798, ,5358.448835187796
884.9680981, ,5313.7544741879765
886.5552747000002, ,5222.043205287135
888.1465029, ,5203.435667473556
889.7417757000001, ,5002.300430370393
891.3410862, ,4986.018749881849
892.9444273, ,4967.651853236856
894.5517916000001, ,4801.747927274226
896.1631719000001, ,4720.457910683228
897.7785605, ,4560.122608774144
899.3979498, ,4437.010118975838
901.0213321, ,4304.602366775057
902.6486994999999, ,4153.234003158767
904.280044, ,4007.6902396604887
905.9153574999999, ,3899.031952835583
907.5546319, ,3611.0944456097886
909.1978586000001, ,3399.285817069941
910.8450295, ,3275.727804015736
912.4961357999999, ,2995.183773111113
914.1511691, ,2855.291268836759
915.8101205, ,2680.2053290699223
917.4729812999999, ,2457.053116708775
919.1397426000001, ,2243.221853778993
920.8103953, ,2058.927495142953
922.4849303, ,1891.1919310622932
924.1633386, ,1670.0953704829044
925.8456108999999, ,1557.4625419167899
927.5317377999999, ,1392.9316168629346
929.2217099999999, ,1241.7569084059814
930.9155178999999, ,1187.039399064638
932.6131521, ,1051.8667930845197
934.3146027999999, ,945.2089034359936
936.0198606, ,862.2455193200911
937.7289155, ,797.414234063341
939.4417579, ,770.6301198436187
941.1583778999999, ,720.7459503524217
942.8787656, ,652.2718457927784
944.6029108999999, ,628.5353046311876
946.3308041000001, ,599.8711680366313
948.0624349, ,573.6296304217605
949.7977933, ,557.5420077783809
951.5368692, ,517.9727262144359
953.2796523, ,483.32435259562766
955.0261327, ,481.6594351467377
956.7762999, ,434.2097109511386
958.5301437, ,402.78892655468763
960.2876538999999, ,376.3881850780433
962.0488201, ,356.4764830218496
963.813632, ,336.9135848569883
965.5820792999999, ,321.1309343962395
967.3541517000001, ,296.3249011579519
969.1298386, ,275.12603966623277
970.9091298000001, ,260.5348126625696
972.6920149, ,240.1833990091196
974.4784835, ,231.1077775485839
976.2685251, ,206.4437326779553
978.0621292999999, ,206.794445052856
979.8592858999999, ,194.05786876372642
981.6599843, ,183.22745697246688
983.4642142000001, ,181.44075145530869
985.2719651000001, ,173.9991824100919
987.0832268999999, ,161.1940170418932
988.897989, ,153.94444632912442
990.7162412, ,151.87089657758474
992.5379731, ,144.11500457804692
994.3631744999999, ,128.49551104028654
996.191835, ,129.69713908512966
998.0239445000001, ,120.11051174146723
999.8594926000001, ,110.64790510393635
1001.6984689999999, ,106.95167024469973
1003.540864, ,104.14409612388089
1005.386668, ,98.9850474728938
1007.235869, ,95.26545417016796
1009.0884580000001, ,91.18187184524518
1010.944426, ,88.67051275451296
1012.8037619999999, ,81.93379968467713
1014.666456, ,77.74789112642536
1016.532498, ,71.19294425995625
1018.4018779999999, ,70.94404735172729
1020.2745880000001, ,67.80880853740132
1022.150616, ,67.83866809147639
1024.029953, ,60.540283428759935
1025.912591, ,59.28640341386778
1027.798518, ,63.901305874420785
1029.6877259999999, ,50.61283746410121
1031.580205, ,52.778509203197785
1033.475945, ,51.24129198325849
1035.3749380000002, ,45.792273305146395
1037.277175, ,41.7142075721916
1039.1826449999999, ,44.875039522346135
1041.09134, ,38.26600132297659
1043.003251, ,39.437654220673814
1044.9183679999999, ,33.483761924912216
1046.836683, ,35.12463963217701
1048.758188, ,29.45347805827476
1050.682872, ,29.771011728126947
1052.6107279999999, ,23.49187155540157
1054.541747, ,27.11287352715914
1056.4759210000002, ,23.05220680778771
1058.41324, ,22.82076204052433
1060.353697, ,19.2358652274448
1062.297282, ,18.321282766553754
1064.243989, ,17.529375675439727
1066.1938089999999, ,16.490769411739038
1068.146734, ,16.773834835734302
1070.1027550000001, ,14.925185124813945
1072.0618650000001, ,12.203110248873449
1074.024056, ,12.615277836978734
1075.989321, ,9.08998109527597
1077.957651, ,6.614375645288097
1079.92904, ,7.742444907545013
1081.9034800000002, ,9.818585961591216
1083.880963, ,6.808433067476081
1085.861482, ,4.397944137592017
1087.8450300000002, ,6.246351468279125
1089.8316, ,4.7187662112044535
1091.821185, ,3.461600314174229
1093.8137789999998, ,3.862609437342512
1095.809373, ,0.5202167110405813
1097.8079619999999, ,0.6581195177887118
1099.809539, ,1.933009547589684
1101.814098, ,1.990743175380588
1103.821631, ,-0.37675950880944375
1105.832134, ,1.0234995879448243
1107.845599, ,1.5551775127440983
1109.86202, ,1.2174061470221411
1111.881392, ,-0.4815243395671674
1113.903708, ,-0.8631229272061857
1115.928963, ,-0.7333153012591856
1117.95715, ,0.2710313663116533
1119.988266, ,-0.23164729631919195
1122.022303, ,-1.0214516999761079
1124.059256, ,-0.6154898554858039
1126.0991199999999, ,0.6133724188651541
1128.14189, ,-0.9450315932702638
1130.187561, ,-0.9923155506503072
1132.236128, ,0.7990526354501537
1134.287585, ,0.9775790611293272
1136.341929, ,-0.5421072281570346
1138.3991529999998, ,-1.052663507931367
1140.4592539999999, ,1.1126803983268192
1142.522228, ,-0.08043254418815568
1144.588069, ,0.03220989769877243
1146.6567730000002, ,0.17999366962609173
1148.728337, ,0.12191595420300415
1150.802756, ,-0.4783142234622481
1152.880025, ,0.12395422056410114
1154.960142, ,0.3091713290217293
1157.043103, ,-0.3630805862258836
1159.128903, ,-0.7262792408722318
1161.217539, ,0.7122253004203722
1163.309007, ,-0.05397127808822605
1165.403305, ,0.002088243821783181
1167.500429, ,-0.4193868984137813
