wave,flux
306.2504509,48.33095025955065
306.5604242,71.83682450970544
306.871524,86.5899063103169
307.18375710000004,105.64927324786336
307.4971302,126.88086715162706
307.8116501,152.7221913812396
308.1273236,157.14306756855044
308.4441577,161.69942014771885
308.7621594,168.3317936729434
309.0813356,171.7523093170537
309.4016935,175.66801413843012
309.7232403,183.81244314735
310.04598300000004,183.07039255827425
310.369929,189.3979414093149
310.6950856,193.324229518722
311.0214601,197.1000806941124
311.34906010000003,208.17944387831287
311.6778931,215.9753539719416
312.0079665,219.51577576182277
312.33928810000003,227.7076320131925
312.6718655,232.6652659869792
313.00570639999995,241.05387073830136
313.3408189,251.0982904366561
313.6772106,258.28958876813203
314.0148896,274.09015277281145
314.3538639,277.20550370891897
314.6941415,290.5093747763397
315.0357308,297.7886707269943
315.37863980000003,299.842031967659
315.7228769,319.3424490739596
316.0684504,329.85717420912226
316.4153688,342.69354997751253
316.76364069999994,352.7978962769388
317.1132746,363.9811478472881
317.4642791,381.16591426046233
317.8166631,398.7053978613325
318.1704352,403.8546340204863
318.5256045,423.4563839155397
318.8821799,436.6381692582335
319.2401704,458.52953856301104
319.5995851,474.40527538999567
319.96043330000003,500.9824765640874
320.3227243,519.2307058095311
320.6864673,538.4028985234946
321.0516719,555.0394379974222
321.4183476,585.6307401552539
321.786504,611.4436555244962
322.1561508,631.2367541104022
322.5272977,660.4165527234477
322.8999548,692.4938499245703
323.2741319,719.2197973455243
323.649839,758.8082591618817
324.0270864,794.8351316421298
324.40588419999995,833.3056795525439
324.7862428,883.1467901849437
325.16817260000005,936.4838145590154
325.5516841,995.8030016371356
325.9367879,1071.0522421683957
326.32349480000005,1160.4071302914251
326.7118154,1277.191899424296
327.1017607,1423.0444273506732
327.4933418,1606.8122481457092
327.88656960000003,1827.375636326456
328.2814555,2114.97807000651
328.6780106,2443.052302089213
329.0762465,2834.4710407770435
329.47617460000004,3292.290276177544
329.8778065,3784.74671255355
330.281154,4336.1247782999
330.6862289,4893.577825959791
331.0930432,5455.679457134208
331.5016088,6003.532055367157
331.911938,6504.973569723994
332.32404310000004,6953.442853704839
332.7379364,7328.762158979232
333.1536305,7670.270637590897
333.571138,7945.784968993939
333.9904716,8215.189453256296
334.4116443,8513.451516220997
334.834669,8888.995374587805
335.2595588,9374.228739180597
335.686327,10047.059444631686
336.114987,10959.9168903095
336.5455522,12082.809233719126
336.9780363,13484.378033879062
337.41245310000005,15076.712443325829
337.8488164,16858.545767325966
338.28714019999995,18694.818483000825
338.7274388,20581.59905417686
339.1697264,22300.696637228608
339.6140175,23782.096986371613
340.06032660000005,24957.527834406337
340.5086685,25707.69176200125
340.959058,26013.202579149
341.4115102,25851.03822655551
341.8660403,25224.94227896405
342.32266339999995,24189.54938684012
342.7813952,22870.80885688544
343.24225110000003,21314.812103094184
343.70524710000007,19659.3010799028
344.17039889999995,17964.08061238539
