wave,flux
306.2504509,0.3051317169240761
306.5604242,0.6542803418392876
306.871524,-0.0175244276359079
307.18375710000004,-0.8049883783573154
307.4971302,0.7465010479183676
307.8116501,0.0445288051642537
308.1273236,-0.0329850043745847
308.4441577,-0.1559491733799251
308.7621594,0.9395998327065904
309.0813356,-0.1776125751261176
309.4016935,0.1927047798647296
309.7232403,-0.2328593745951842
310.04598300000004,-0.8027474210677022
310.369929,0.2449002575185276
310.6950856,0.499277819885704
311.0214601,-0.3263216707485151
311.34906010000003,-0.1044994142405155
311.6778931,0.0084304098754848
312.0079665,0.1343412044901254
312.33928810000003,0.7638348318922384
312.6718655,0.1994075348494994
313.00570639999995,0.1290960715109571
313.3408189,1.120089692725474
313.6772106,1.2057299065200366
314.0148896,0.5122396943296327
314.3538639,0.672823995709331
314.6941415,-0.5580342259485238
315.0357308,-0.1684230557371468
315.37863980000003,0.5622144936827601
315.7228769,1.107058665799114
316.0684504,0.8323800561144958
316.4153688,0.0866398478048882
316.76364069999994,1.2729858761849784
317.1132746,-0.9030407854074344
317.4642791,-0.914815342070144
317.8166631,-0.2970822312203229
318.1704352,-0.4191059096684144
318.5256045,0.4656535415422311
318.8821799,0.69456738620989
319.2401704,0.1966359438642735
319.5995851,-0.92905766757102
319.96043330000003,0.4557798588087277
320.3227243,0.717995457691256
320.6864673,-0.748419044093366
321.0516719,-0.1599456649930566
321.4183476,-0.2068713780050025
321.786504,0.2998494968664828
322.1561508,-0.7813944544231598
322.5272977,-0.6372588907499571
322.8999548,-0.5095484541987487
323.2741319,-0.3870931903795553
323.649839,-0.532852197568225
324.0270864,0.3206824757213915
324.40588419999995,-0.8077151275252675
324.7862428,-0.2510479082837953
325.16817260000005,-0.4372603294577681
325.5516841,0.0140764087639181
325.9367879,-1.3709796818311246
326.32349480000005,0.0101385548912767
326.7118154,0.9293006805696696
327.1017607,1.4732405232245376
327.4933418,0.2058833741926774
327.88656960000003,-0.5840118965690533
328.2814555,2.4194459410413085
328.6780106,-0.3608119708710684
329.0762465,0.70853236300173
329.47617460000004,0.0771228764469804
329.8778065,-0.8777471507083126
330.281154,0.3568100811544675
330.6862289,0.216098986127834
331.0930432,1.2348809509570868
331.5016088,0.754826128399158
331.911938,0.2952167575997354
332.32404310000004,0.7913087277484641
332.7379364,-0.5957228499313395
333.1536305,0.4234232568687186
333.571138,2.520743301183917
333.9904716,0.4535639768974862
334.4116443,-0.205717082570912
334.834669,1.7863197701102669
335.2595588,0.3791914153841879
335.686327,0.9494154052229048
336.114987,-0.6827555152758855
336.5455522,2.7445341763687905
336.9780363,1.8842605880527288
337.41245310000005,-0.0472914807476647
337.8488164,1.5413483337574605
338.28714019999995,1.7432974696573362
338.7274388,1.1861155922958362
339.1697264,2.987948456309286
339.6140175,1.5077040545038172
340.06032660000005,2.0254476344820334
340.5086685,1.3429412822826667
340.959058,1.31192505677238
341.4115102,0.2113961467923203
341.8660403,1.962938093773864
342.32266339999995,0.4773970192932218
342.7813952,1.6614129826577604
343.24225110000003,0.3288662350921365
343.70524710000007,0.6939952411226412
344.17039889999995,0.8376450834096383
344.6377228,3.163025564763108
345.1072349,1.8360812073991093
345.5789517,2.199654161908508
346.0528897,2.939239402331112
346.5290657,1.5565114015694217
347.0074967,1.7519354399943854
347.48819960000003,1.7022723392667676
347.9711917,2.8924820903467388
348.45649060000005,5.262155433125652
348.9441137,-0.8812279724798842
349.434079,2.503471385772256
349.9264043,2.8174542532792013
350.4211078,1.2193354482493606
350.9182079,1.9619660147884463
351.4177232,2.0047535426442025
351.9196722,1.4497917247263723
352.42407410000004,1.8047942624376487
352.9309478,0.7601501586295567
353.4403127,1.0853477534766824
353.95218839999995,1.9354255271575864
354.4665945,1.485439448012443
354.983551,1.9819427239670024
355.503078,1.4658167265412438
356.025196,4.39911351459808
356.5499253,0.5212815664031212
357.077287,3.190318054808757
357.6073018,3.8732800088180936
358.1399912,3.2019340113387638
358.6753765,3.5441281848816857
359.2134795,3.844613633579148
359.754322,4.654721747655135
360.2979263,3.1797098204297365
360.8443147,1.9386026857717809
361.3935098,2.859320330733929
361.9455346,4.917987544260563
362.5004122,5.349956119018151
363.058166,4.793804308463665
363.61881960000005,1.3327458462450397
364.1823969,2.6602415494487177
364.7489221,5.502158414940157
365.3184196,3.321093157864252
365.8909141,3.8696007369973855
366.4664305,4.917648637905815
367.0449943,4.299671263714238
367.6266307,1.3391713797374032
368.2113658,3.1727134522223017
368.7992255,4.269350609403035
369.3902363,2.77569783683124
369.9844249,2.775448982730447
370.5818182,4.3579410246193095
371.1824436,4.324323795773719
371.7863286000001,5.024555709644612
372.3935012,4.686523844214388
373.0039896,4.920347425606353
373.6178223,2.390719622947195
374.2350283,5.137968641604751
374.8556368,4.972174974489682
375.4796772,3.3405034614965614
376.1071796,3.03404886133728
376.7381741,3.7613484006975857
377.3726913,3.2389486988148124
378.0107622,3.9917621365423535
378.652418,4.220285638605513
379.2976904,4.18696978989742
379.9466115,4.956393531191095
380.5992136,4.3328904411343405
381.2555296,4.726995981053406
381.9155926,2.586303037735494
382.5794362,2.2772919542342067
383.2470943,7.690572742731595
383.9186014,4.260757488743363
384.5939922,4.993711404015898
385.2733019,5.291167625206706
385.9565661,6.025396599007532
386.6438209,7.233145709747419
387.3351027,7.87605004994076
388.0304484,6.00252194903446
388.7298955,8.672895454125483
389.4334817,7.838416693099893
390.1412452,7.231209782885704
390.853225,9.554438248652476
391.56946,6.796674372468481
392.2899901,8.833934627570837
393.0148555,9.433243866866071
393.7440968,8.645555318248968
394.4777551,7.216974331201827
395.2158722,8.391825308955172
395.9584903,9.432944592504922
396.7056521,7.961567739497126
397.457401,8.004693237348917
398.2137806,9.585496667771572
398.9748353,9.859551895644344
399.7406101,11.823363781240223
400.5111505,13.770226442484043
401.2865024,13.299657052839608
402.0667126,15.016670184548447
402.8518283,12.90254236435021
403.6418973,12.727974997099269
404.436968,14.749387037675094
405.2370896,12.988369218552698
406.0423117,16.910530192180204
406.8526847,15.913363737980314
407.66825960000006,15.142449104853595
408.4890879,17.01772702027814
409.3152221,16.55315685509862
410.1467152,17.21423448153312
410.9836208,19.46628291578045
411.8259934,18.28761630898144
412.673888,18.57511969367954
413.5273605,20.53280302962793
414.38646760000006,21.450693488533943
415.2512664,20.95582980517465
416.1218152,23.68482674444757
416.9981727,25.728424631271352
417.8803987,24.54464175825096
418.7685535,26.67873886545346
419.6626985,23.18377464916856
420.5628957,24.92245162251645
421.4692081,26.51231165453313
422.3816994,29.8307938263038
423.3004343,29.549432235940756
424.2254783,33.33735387468199
425.1568978,31.84368524858563
426.0947602,33.40597197013898
427.0391337,33.09270331185122
427.9900874,35.29226773220556
428.9476917,37.60954377949732
429.9120175,36.87882810082434
430.8831369,39.53253219293026
431.8611232,42.29606249008479
432.8460504,40.97885448393632
433.8379937,38.59634310959943
434.8370293,45.74508881278264
435.8432345,44.699145449732825
436.8566878,38.3624923899924
437.8774686,43.14117237638983
438.9056575,46.03425365150255
439.9413364,41.873791141435206
440.9845882,43.00152582285672
442.035497,49.66107484873246
443.0941482,45.73186065318779
444.1606283,44.24123719952481
445.23502520000005,47.4620453238952
446.317428,49.06695806063386
447.407927,48.90234800269877
448.5066141,49.27490354683594
449.6135822,47.93373975690032
450.7289258,50.28094346071922
451.85274060000006,52.40271442065818
452.9851239,56.960810702734406
454.1261744,58.33384228395784
455.2759921,53.82228779248077
456.4346788,57.9205568084752
457.6023374,63.109309714237575
458.7790727,62.259141696493465
459.9649909,67.72800447815601
461.1601998,71.64231024685837
462.364809,71.09420679668911
463.5789295,77.07478204379996
464.8026741000001,74.23136495275119
466.0361575,76.03592966636863
467.2794956999999,81.7022027536858
468.5328070000001,77.52567927708489
469.7962111000001,86.41698013179632
471.0698299,87.41063976955357
472.3537868,89.37268481715172
473.6482074,89.45871774564426
474.9532192,99.4274469066914
476.2689517,94.92568248825722
477.5955362,101.35478716782023
478.93310639999993,101.95568396168676
480.2817979,114.98611544038992
481.6417484,113.85708428498263
483.01309800000007,119.83853370745705
484.3959889,119.39553646441809
485.7905654,121.52402102352464
487.1969743,120.54141923935651
488.6153648,123.91781997973848
490.0458884,126.71333502076092
491.488699,124.9050255224131
