0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.014769621205699145,-0.044952472264450115,-0.03546021568445963,0.010088208713724778,0.014024139469266379,-0.008656243514009695,-0.039068278833718814,0.024587633663080873,0.03217798391797583,-0.03593898254233747,-0.05604163600934285,-0.050909522023159175,0.008365511115370261,0.005880245013494017,-0.03380027432789596
0.049904914799233355,-0.02395405339100041,-0.034286277731807216,0.03419251911602841,0.045340259264386354,0.04525235286878629,0.046440338915002044,-0.03415652669304908,0.017121072117595632,0.02714901816160139,0.02268388087431611,0.01829703009549624,-0.011682402174308531,-0.015997766854074832,0.00210989266683876
-0.01562860366433244,-0.04679542158710744,-0.03743404126720999,0.0011501071646890914,0.014090030654043927,-0.021672867523435117,-0.055786794832387285,0.0005512030770203485,-0.02155919119489717,-0.04228418657036748,0.0331528386596488,-0.013943306700039515,-0.03374951343598713,0.01493345341016349,-0.05364713015235643
-0.006587182004747467,-0.0464522934362243,-0.03951162120250247,0.005434331697836421,0.024358731052148124,-0.013083131703700726,-0.06051049305279937,-0.019005107481426017,0.0051255679960009945,-0.03951403098552826,-0.015949585897475443,-0.06409900105949706,-0.046604083902238636,0.011623813808959434,-0.1245932672850238
0.013332376359397116,-0.03547647821138457,-0.035177551759327956,0.02505946950482408,0.042073396016394315,0.01150609590796972,-0.017867088922163814,-0.03488631469184028,0.009019703549683039,-0.009486355674629625,-0.04042603917702828,-0.0013577951017686302,0.05435914148094649,-0.0028440953730289997,-0.06341623796218548
-0.12156246558779063,0.010924972109816966,0.01270834391693227,0.0339757988130405,-0.015173587799398983,-0.01953529529149448,0.08043624435813873,0.06305367790443385,-0.009856925963448171,0.04413873890192914,-0.023382997927219228,0.04041429943447211,-0.011220447220898423,-0.05661521805163067,-0.026130953419107032
-0.011379934574682423,-0.04470276498612331,-0.03768529831141404,0.0010519809885700445,0.015510885718352942,-0.02367760882156395,-0.04067481273368412,0.02419961216355974,0.026005310574796943,0.0343831998909386,0.021403664431948577,-0.05810070900812102,-0.03134018967091979,0.030291040276034145,0.047589213273141646
-0.011331705245228516,-0.04453703083037369,-0.03632057063329794,0.010173136958851272,0.02363578366309337,-0.010011808694844878,-0.053725864366307094,-0.008481937158510491,0.01629361050814266,-0.027538208926863747,-0.029010739426810622,-0.03654804677497396,0.0187396358181092,0.00165601266459284,-0.09336819708113148
0.02029560280990367,-0.030658471595743086,-0.03240733472689322,0.026000721451505313,0.03209888225454921,0.02571283496562337,0.010596438536409944,-0.00583057578386513,0.028451901496649605,-0.006358510634051774,0.021203902388705745,-0.006182069849560545,0.030118756162871834,-0.011666524271172422,-0.022366450492821925
0.06803279157090417,-0.014393416078752247,-0.022968785553128306,0.04062476861519422,-0.05727748266476019,0.09938989831451325,0.15051163439000365,0.009765586101276813,-0.03149610020555137,-0.1995432995646742,-0.05174388753360516,-0.07601154543409479,0.032723691945079396,0.009250722149439203,0.07788447232873291
-0.057869925865046086,-0.03605393554510758,-0.021841308790038427,0.007833616614939854,-0.006060359068334301,-0.019162290503729345,-0.02766798836342789,0.02984557427214305,0.0018788752897558672,-0.008156715997440743,-0.07727098531974211,0.01060351125401833,0.02472523755770801,-0.007457578287703432,0.07820132934350747
0.033192785397248334,0.019764292620917293,0.1014128265403733,-0.04402142150138669,-0.016866809740261106,0.15517923994513788,-0.09834901960354003,-0.029915044988576327,0.036027625197561086,0.03415270867910211,0.01575234751298213,-0.017824928579757066,-0.036350941808461316,-0.16046711359712998,-0.0066904181935577706
0.01652677509833711,-0.0015189490437450825,-0.018188063043720004,-0.16610127174277164,-0.10469139822138582,-0.034165377126622654,0.10993139781320929,0.011640490021780615,0.003097857742028927,0.0514110207687124,0.07788252565847849,-0.03741571532648713,-0.03348942544317537,0.022694621097928514,-0.015401107110935876
-0.007072031790689735,-0.045389723393210096,-0.038517244776632015,0.009777250171325469,0.024921024898748916,-0.013597042379833172,-0.055978999713618506,0.0030381221489890545,0.02573501952791567,-0.009056576847436174,0.01907108386834007,-0.055636088941994156,-0.002205176849887679,0.012771932776006854,-0.06472273386706164
0.027538016785596774,0.024164268095546962,0.08534987889449108,-0.01033371275801764,0.02476358879599799,-0.08141251961558026,-0.01089937453922521,0.005396625475551538,0.023758309013139016,-0.024941489945974442,-0.007024812667280875,-0.015974482105794385,0.0001924122694544391,-0.003456505997410655,-0.014093570691925978
-0.011322615897609595,-0.043784150947963174,-0.035765545789773937,0.011661864103499162,0.020837942087647242,-0.01843968266394772,-0.0493236177038366,0.024480805813721584,-0.009639716877130222,0.0004575083770668939,0.11587437428159797,0.004909911142879704,-0.03545382325036019,0.014673896010646672,0.009333026802383113
-0.01360334321140957,-0.04525094859483757,-0.0374364714430834,-0.003658495894292981,0.017290957622857744,-0.024217132433366356,-0.060675848972831584,-3.310624437233983e-05,0.02552058146536871,0.03571563616120631,0.1231947590096173,-0.03752441486972111,0.03605204661673524,0.003466281853282865,-0.09944535025611186
-0.014589549976260725,-0.04345735122697879,-0.03523463944135001,-0.0044650121606934455,0.008012524404698552,-0.017377957604979774,-0.034152259642159954,-0.003832663406315044,-0.022481340712479377,-0.0453042508591911,-0.0494133805395985,-0.04768730302237745,-0.07219559658853623,0.03829063668870804,-0.016529153678977213
-0.0072392459883299475,-0.045099430806656154,-0.03834665403442888,0.0064201342445023325,0.02208386507870099,-0.015322200148323521,-0.051741839538053204,-0.0037216965097555607,0.0038458077125010162,-0.024089984746030597,0.022328566497969174,-0.0368955245270597,-0.003653237523791851,0.01124192774672848,-0.07704064024980785
-0.051452849090856706,-0.034066697112264406,-0.018580972589707215,-0.00604107268968326,-0.008715927171013407,-0.02199427484581576,-0.028578971288607646,0.008011354409556748,-0.03762217899889441,-0.026334818934468256,-0.044987312863069846,0.029885770589407803,-0.001490086277397495,0.007137854467265808,0.053478735067249254
0.056506116954002594,-0.03133828696092609,0.1496466118475088,0.015547551867207288,-0.01624047505610018,-0.0857840009772006,-0.016262706605120206,-0.01363906809368258,0.037769882566313896,-0.0028036711743216584,-0.005318230406357656,0.012724356311213561,-0.015346240413425423,-0.010067062045510463,-0.0039367841765269775
0.032590876684804634,-0.028438495758143695,-0.03475542604884789,0.02341620221799399,0.03809779522195208,0.02362523822585074,0.025325720796359794,-0.030936737153946826,0.01747813545339743,0.02665654216367011,0.0049564102202843754,-0.0037177217494724184,0.005913390281626643,-0.012781020251231512,-0.011019770178041427
-0.002473460535486128,-0.034403973807859645,-0.030849793033744535,0.011719675034251295,0.020439412413983015,-0.002907218741190855,-0.0079463041000956,-0.0010410976835377866,0.020358628934131325,0.01286657704072659,0.00518977131758485,-0.01903792949656014,0.03480460144395331,-0.00011223114237438438,0.02041789397862324
-0.11873972574722635,0.027306021155528055,0.010699367858304464,0.007620300575096162,0.00038464687430371514,-0.014745821080475494,0.007397514372774777,-0.0465974638633863,-0.0073730176780152125,0.008325945928687097,-0.023652594567216707,0.020304433783832787,0.008126098931206143,0.015262881048935528,0.029197767722148285
-0.06772238734524456,0.12101827788841713,0.017898377364387347,0.0520035090989449,0.026427917764780377,-0.019919258460508484,0.022134205555978906,-0.06586472784996752,0.009855034269096202,-0.010149674728975712,0.03853256936354626,-0.04841068724083893,0.008842916833466219,0.02433161184281347,-0.01826919818982109
-0.09601550583935957,0.08051006338635307,0.02316026741571013,0.06791423396478745,0.009387411332362733,-0.015628923736098088,0.07095771119303028,0.015875455184342878,0.010903756429273399,0.02278948673056045,0.019912616184707157,-0.010279348635566708,-0.006770801452236608,-0.023519493771108936,-0.0507906324590996
0.08313769307940289,0.02141991305525061,0.01671965251747498,0.04715836200748211,-0.11019739654289341,-0.006657731872964314,-0.0529066342476248,0.04987328744522694,-0.05746839138917695,0.08937535548586502,-0.02907423147534616,0.019245006475798253,-0.01504420568948496,0.04284294281544091,-0.03801407915651508
0.019354527607715073,-0.011736615770930395,0.1561647856528975,-0.048276796738170966,0.028264269916131745,0.07792430110291339,-0.0723040744948836,-0.02870514407936444,-0.04254923341201345,0.02137608865229885,0.017803167351747674,-0.061954775037159626,-0.00020042494988626626,-0.11406155722728993,0.010998099315838943
-0.0071124484116650115,0.032842666864219716,-0.023943206606466573,-0.10936650267257372,-0.05611088316589233,-0.06206703635781245,0.03695059777984942,-0.05391501323757076,-0.04907356579809995,0.011296659070144984,0.029416034967169512,-0.042161286751613035,-0.0008906049852148192,-0.029451763701794142,0.035449147690990196
0.04185349396931678,0.05687119085094587,-0.021829843291178055,-0.07638586944346135,0.012444393215456682,-0.025188940986382566,0.0015414989178680963,-0.008666713762027625,-0.02782295458555797,0.009487854562282842,-0.021830198644771467,-0.026635809829085012,-0.026312301583454586,-0.015490336882742595,0.005069665168440124
0.03826650107753404,0.013501151721658625,0.011500559208861248,-0.056052053319026546,-0.060356944045725655,0.07303249457681327,0.04798869593369038,0.07649697186570843,0.07477761260011255,0.00360728413801578,0.03632353088879915,0.05626603315872758,-0.012936242328080912,0.08473787946844492,-0.07011141072104046
0.07785201723409375,0.002089724167232007,0.0471782490328223,0.07371955940010388,-0.11160732607631825,-0.005336025562024295,-0.04392533919336278,0.01714090882458091,-0.04061297797534932,0.0506427526636913,-0.0027525684886551757,-0.007815596041859676,-0.007275087382852914,0.008490090366460257,-0.01541777154964407
0.05073657122489238,0.10307794276736132,-0.023207686340984253,-0.02939207283297892,0.026186734352995955,-0.03518358586207937,-0.029995361777061014,0.05272178932429237,-0.006165910762206742,-0.02754640984557754,-0.013201435515797999,-0.005114044282811175,0.006742928060867565,-0.008951160185322595,0.003390175971149871
-0.03777329638303132,-0.027428455085498946,-0.012241329894821611,-0.0077705968262205246,-3.925390402210235e-05,-0.022221884201209553,-0.020972678663995367,0.022782276321956108,-0.05600012448267574,-0.002195215842916827,-0.025856517735934337,0.02151171977296612,-0.09820902191394176,0.05130467134634674,0.12513408354717145
0.05929280936616834,0.0921295841804219,-0.027988852146448643,-0.054239528313261016,0.03256578947862769,-0.034503940808233304,-0.034131230660922544,0.06786851352590363,-0.005898547788187692,-0.021166002774663368,-0.030163460314898784,0.014200230175217503,0.0021884695809447916,-0.031133409896038206,0.005516491796410429
0.05365478637245634,0.022916649513526954,0.05045126519330747,0.04344441837133869,-0.06429282870747205,0.11257033922718616,-0.08408312414293159,-0.04020915983276447,-0.03548702411444558,0.016854783241805355,0.027068456273444917,-0.08560514939991841,0.011070890737291787,-0.24037476987497897,0.025170025415824443
