wave,flux
1817.164934,-6.450786594259201
1790.1022050000001,8.910000523143626
1763.812741,-20.62023168364932
1738.2646949999998,-9.007030312080179
1713.427949,76.49109084464158
1689.273995,695.3164628284627
1665.7758310000002,2559.098123649136
1642.907862,5582.842529278227
1620.64581,9885.265894762882
1598.9666300000001,15530.89287547295
1577.8484310000001,22476.94521757091
1557.270407,30784.25821376187
1537.212767,40400.9025594244
1517.65668,50366.08290882921
1498.5842089999999,59627.09867386968
1479.978265,68098.35225550875
1461.822555,75904.66607691838
1444.101535,82854.94036932265
1426.800368,88865.93122228527
1409.904887,93898.29721193326
1393.401553,98027.56133057234
1377.2774220000001,101429.66362043873
1361.520115,104658.25343666332
1346.117782,107789.88948228832
1331.059081,110694.77683341352
1316.3331449999998,113282.79457031279
1301.92956,115830.36371902715
1287.838342,118321.82303525455
1274.049912,120847.25115139733
1260.5550779999999,123153.47892643345
1247.345017,125687.39356325133
1234.4112519999999,128213.70451601404
1221.74564,130710.60181704805
1209.340352,133391.27779089814
1197.187859,136134.77782112587
1185.28092,139009.4455031173
1173.612564,141889.67100575392
1162.1760800000002,144775.57448937814
1150.9650060000001,147612.49026710686
1139.973115,150683.37194942115
1129.194406,153755.97773598589
1118.623093,156665.30658587508
1108.253594,159737.78714074873
1098.0805269999998,162692.21740585036
1088.098695,166030.66276137435
1078.303081,168886.68073813742
1068.688841,172286.82555696517
1059.251295,176162.0347626636
1049.9859199999999,180515.90457078262
1040.8883449999998,186056.67434968078
1031.9543429999999,192685.83709781148
1023.1798259999999,200643.57981229603
1014.5608390000001,210200.16334205284
1006.0935529999999,221193.52343546547
997.774265,233458.13297701962
989.5993858999999,247159.8012826604
981.5654412999999,261119.17509920237
973.6690651,275660.4300915231
965.9069952,289692.3352517214
958.2760697000001,303240.15473168984
950.7732231000001,315783.83007466217
943.3954827,326813.6368322369
936.1399648,336646.7709910308
929.0038716,344453.7600893606
921.9844879000001,351051.8765308077
915.0791782,356072.1119479997
908.2853836000002,360391.9288805464
901.6006193,364287.2313258204
895.0224714,369073.746475313
888.548595,374310.81502517225
882.1767113,381744.50392831245
875.9046055,391733.5606178096
869.7301242999998,405866.2367461845
863.6511742999999,423209.58829960396
857.6657193,445591.2778718834
851.7717787,474014.61253854603
845.9674256000001,510301.1736026729
840.2507849,555573.3751910882
834.6200316000001,609528.3085589787
829.0733892000001,673865.3722572492
823.6091279,749793.5567773537
818.2255633999999,832837.6743609756
812.9210552000001,924587.7746454678
807.694005,1023728.537648882
802.5428559,1125488.0653619284
797.4660904,1226662.6932077005
792.4622299,1331873.6717750279
787.5298327,1438979.1917229618
782.6674933999999,1556685.693704296
777.8738417999999,1693278.508863186
773.1475413,1867870.66927134
768.4872882999999,2085565.01240574
763.8918112000001,2361618.815127464
759.3598692,2688720.2509303507
754.8902515999999,3064387.3051567767
750.4817767999999,3480340.806589524
746.1332914,3915845.952494693
741.8436694000001,4353476.358908501
737.6118116,4764487.112652067
733.4366444,5123390.709089171
729.3171195,5422456.958574013
725.2522127999999,5652592.143300042
721.2409241,5819996.658448893
717.282276,5933407.399884791
713.3753136,6003602.741455932
709.5191037000001,6031725.26217234
705.7127343,6040677.22943306
701.9553139,6041738.414735659
698.2459709,6041546.674673634
694.5838534,6040762.167008308
690.9681281000001,6040192.456847482
687.3979803,6041942.175850674
683.8726131,6041316.936150948
680.3912472999999,6043366.615646903
676.9531202000001,6042244.702832491
673.557486,6044509.377530856
670.2036149,6043461.354535346
666.8907926,6040742.352154653
663.6183202999999,6039633.2344283685
660.3855139,6039099.626401623
657.1917038,6040796.871499252
654.0362346,6041856.3680257825
650.9184646000001,6040448.428917363
647.8377654,6039883.2435655035
644.7935217999999,6040843.330271211
641.7851312999999,6041587.136548802
638.8120038,6041191.096044911
635.8735614,6040979.006594169
632.9692378999999,6041644.787723436
630.0984786,6041039.410714583
627.2607402000001,6041011.5145707615
624.4554901,6042313.026662283
621.6822068,6041828.087214074
618.940379,6042182.742675683
616.2295054,6041268.61335603
613.549095,6041859.159793353
610.8986664,6041806.722732679
608.2777476,6041095.788863174
605.6858758999999,6041531.244957828
603.1225977000001,6041425.382604165
600.5874682,6041644.653807525
598.0800512,6041427.242318396
595.5999188999999,6041673.920044801
593.1466518,6041121.833081094
590.7198384999999,6041868.953971976
588.3190752,6041394.90562278
585.943966,6041140.929373952
583.5941226,6041184.521710105
581.2691637,6041267.362145782
578.9687155,6041171.524553399
576.692411,6041009.126920418
574.4398902,6041370.353857268
572.2107997,6041435.317646532
570.0047927,6041538.608060904
567.8215287,6041035.13516923
565.6606737000001,6041524.254643623
563.5218996,6041205.9226627415
561.4048845,6041822.146978162
559.3093121,6041454.447484498
557.2348721,6041050.724393426
555.1812597,6041572.37921184
553.1481756000001,6041106.958616503
551.1353259,6041404.81925138
549.1424218999999,6041535.283482336
547.1691801,6041162.474949287
545.2153222000001,6041191.333244387
543.2805745000001,6041735.91222406
541.3646685,6041657.201950545
539.46734,6041606.380016169
537.5883299,6041669.4283085875
535.7273833,6041417.602344528
533.8842498,6041513.068606975
532.0586836,6041240.718437597
530.2504428000001,6041220.541230783
528.45929,6041429.29584154
526.6849915,6041109.826044729
524.927318,6041643.155640302
523.186044,6041257.049192475
521.4609475999999,6041318.046777975
519.7518110000001,6041287.119673174
518.0584200000001,6041165.018636064
516.3805639,6041594.012417955
514.7180356,6041488.028190581
513.0706316000001,6041642.667635709
511.43815149999995,6041563.210143398
509.82039860000003,6041557.486084566
508.2171791999999,6041697.129121142
506.628303,6041298.848285658
505.05358269999994,6041532.028422817
503.4928341,6041133.50014863
501.9458762,6041198.497210102
500.41253059999997,6041554.355469243
498.8926222,6041458.486159042
497.3859785,6041281.4883472575
495.89242989999997,6041219.214452983
494.4118094,6041662.761571214
