wave,flux
1817.164934,6.9337310151986475
1790.1022050000001,2.0638023403452133
1763.812741,24.315835554844853
1738.2646949999998,40.277416496748856
1713.427949,114.56907466802404
1689.273995,380.9779245691319
1665.7758310000002,900.1340972639412
1642.907862,1702.4182058111855
1620.64581,2939.20831060777
1598.9666300000001,4639.362510936028
1577.8484310000001,6833.040595584444
1557.270407,9553.584899457415
1537.212767,12822.794730112757
1517.65668,16524.584573375196
1498.5842089999999,20441.063588404628
1479.978265,24624.51115142394
1461.822555,28920.821613077824
1444.101535,33360.13387485996
1426.800368,37674.429506197645
1409.904887,41990.939057516174
1393.401553,46163.322254228275
1377.2774220000001,50336.064645971855
1361.520115,54438.848973268505
1346.117782,58502.68232243878
1331.059081,62536.26810562782
1316.3331449999998,66553.05218167709
1301.92956,70524.64992364787
1287.838342,74472.90456678564
1274.049912,78431.56870690382
1260.5550779999999,82442.46781564005
1247.345017,86454.88486709847
1234.4112519999999,90467.72399066221
1221.74564,94456.38945203944
1209.340352,98160.29279348877
1197.187859,102039.01407513817
1185.28092,105684.77251200848
1173.612564,109373.17570885422
1162.1760800000002,112805.12008728586
1150.9650060000001,116337.33199080355
1139.973115,119904.20282666813
1129.194406,123298.97322638232
1118.623093,126934.05436997395
1108.253594,130687.94652478724
1098.0805269999998,134515.31951466063
1088.098695,138527.65407772048
1078.303081,142574.64006085807
1068.688841,147026.7328933962
1059.251295,151618.22336834972
1049.9859199999999,156386.00271143517
1040.8883449999998,161470.74626036128
1031.9543429999999,167162.88220504962
1023.1798259999999,172962.26332317613
1014.5608390000001,179629.05681600253
1006.0935529999999,186550.8425709665
997.774265,194338.49705865237
989.5993858999999,202558.34819958516
981.5654412999999,211363.61621833208
973.6690651,220496.74339021853
965.9069952,229852.81277326788
958.2760697000001,239394.2325201397
950.7732231000001,248994.42845986024
943.3954827,258850.22695798764
936.1399648,268633.67264616344
929.0038716,277845.8052630688
921.9844879000001,286879.3712063514
915.0791782,296209.9379654462
908.2853836000002,304960.8976278829
901.6006193,313698.5016239007
895.0224714,322690.4538986703
888.548595,332138.33680488943
882.1767113,341392.3744260539
875.9046055,351938.369159521
869.7301242999998,363260.96783791936
863.6511742999999,375975.9299713801
857.6657193,390355.3747364303
851.7717787,406470.64064005646
845.9674256000001,424845.76123754564
840.2507849,446688.7187561293
834.6200316000001,471719.36228930776
829.0733892000001,499526.7951302742
823.6091279,531952.7951002001
818.2255633999999,567726.2320744962
812.9210552000001,607287.8581305242
807.694005,651267.0069899787
802.5428559,698418.0725465263
797.4660904,748203.1755242166
