wave,flux
306.2504509,1.0240080743226616
306.5604242,-0.7906770950601509
306.871524,-2.017150218719711
307.18375710000004,0.1571651347115728
307.4971302,-3.203303448105048
307.8116501,-1.5451516894192945
308.1273236,0.8519962006342753
308.4441577,4.3109826211657145
308.7621594,-1.002633499726319
309.0813356,4.646109419652571
309.4016935,-2.6531375412505294
309.7232403,-2.233658843736193
310.04598300000004,-2.617286208248616
310.369929,1.9138547109322728
310.6950856,1.668794425167534
311.0214601,1.5918893678696
311.34906010000003,-2.313925600151771
311.6778931,-1.311957866454052
312.0079665,-1.2933904714742095
312.33928810000003,3.225766565111553
312.6718655,-0.3656312777584193
313.00570639999995,-1.4374151141093805
313.3408189,-1.895530847951856
313.6772106,0.7430697243450013
314.0148896,-1.280188983704628
314.3538639,6.042738761177271
314.6941415,1.3136624561054664
315.0357308,1.4350384529740845
315.37863980000003,8.00719594264029
315.7228769,18.215967094921066
316.0684504,28.16235397962169
316.4153688,59.21873296113115
316.76364069999994,101.06612515040042
317.1132746,158.3018648408624
317.4642791,236.8799419786025
317.8166631,332.33881143202115
318.1704352,452.21938119763314
318.5256045,602.2571460285988
318.8821799,776.3392079679851
319.2401704,964.911801251586
319.5995851,1184.3977852627072
319.96043330000003,1420.4328757923054
320.3227243,1671.0676247061194
320.6864673,1935.2783690306717
321.0516719,2207.6270483193675
321.4183476,2489.925426698725
321.786504,2774.662162607819
322.1561508,3059.64176008825
322.5272977,3342.3790050915613
322.8999548,3641.272617467325
323.2741319,3960.844749373037
323.649839,4291.6022198155015
324.0270864,4639.129967917788
324.40588419999995,5007.37982409617
324.7862428,5399.01506795284
325.16817260000005,5801.761170366298
325.5516841,6221.86446929976
325.9367879,6634.680775942915
326.32349480000005,7030.016535212844
326.7118154,7443.043627634496
327.1017607,7844.542565182768
327.4933418,8225.082521120601
327.88656960000003,8620.629121712625
328.2814555,9000.609716565314
328.6780106,9386.413829905572
329.0762465,9778.989441111084
329.47617460000004,10181.592685613436
329.8778065,10596.381316974148
330.281154,11022.641006364893
330.6862289,11462.271096740757
331.0930432,11937.846555711634
331.5016088,12492.189771718511
331.911938,13154.469568593198
332.32404310000004,13912.036767592675
332.7379364,14784.961838371995
333.1536305,15775.719438031154
333.571138,16897.231746296682
333.9904716,18146.92142185441
334.4116443,19521.77988540592
334.834669,20883.453719437828
335.2595588,22251.098805366622
335.686327,23612.84900713514
336.114987,24942.40683478045
336.5455522,26244.091412239868
336.9780363,27560.27842175246
337.41245310000005,28929.159499876496
337.8488164,30355.892049850747
338.28714019999995,31911.139330451464
338.7274388,33575.866938767394
339.1697264,35376.791233827884
339.6140175,37323.145973465296
340.06032660000005,39388.65615826138
340.5086685,41543.124018069335
340.959058,43685.84231771569
341.4115102,45790.84681993914
