wave,flux
306.2504509,3.3501817874189066
306.5604242,0.3338375580560122
306.871524,0.6280328307469827
307.18375710000004,-1.463992186270236
307.4971302,-1.1892285318614384
307.8116501,-4.4403804728618965
308.1273236,-2.3990253959952264
308.4441577,-0.1357151358075474
308.7621594,2.144070080643354
309.0813356,-2.554697072868737
309.4016935,1.6601846394607291
309.7232403,-0.257443563729176
310.04598300000004,-2.540548847339734
310.369929,2.8204282267911225
310.6950856,3.2782587981492965
311.0214601,1.0995539160144814
311.34906010000003,2.4905386710348867
311.6778931,0.8505862470162353
312.0079665,3.1979472587585014
312.33928810000003,-1.0619608149453696
312.6718655,2.047925377505825
313.00570639999995,-0.4663183518537106
313.3408189,1.4911538777142923
313.6772106,4.822510356069458
314.0148896,3.3156955401768684
314.3538639,-2.447166329485847
314.6941415,0.7528841180615902
315.0357308,2.84058070000923
315.37863980000003,0.7143914996755275
315.7228769,-4.2115205487405705
316.0684504,-4.580429018239248
316.4153688,2.7525411765503844
316.76364069999994,-1.4748935211587555
317.1132746,0.6977241084628094
317.4642791,-1.270988347947696
317.8166631,2.9144613178277563
318.1704352,3.933307119371335
318.5256045,-1.347371393064231
318.8821799,3.7582722603248144
319.2401704,-1.4105045714209965
319.5995851,-3.601058179188243
319.96043330000003,0.2584676747224982
320.3227243,4.448598091409751
320.6864673,3.360874178062537
321.0516719,-5.956730311198995
321.4183476,0.029898856612663
321.786504,4.370683905340556
322.1561508,-4.214916280417809
322.5272977,-1.7768920631260718
322.8999548,-3.1991547544407952
323.2741319,-2.448669685385197
323.649839,-2.4090227514976283
324.0270864,-1.2460642146129683
324.40588419999995,1.4817095880098112
324.7862428,0.4354540221527391
325.16817260000005,-3.482359885746864
325.5516841,-3.28847871073906
325.9367879,-0.0065401187701639
326.32349480000005,4.140521716924304
326.7118154,1.4604810485618456
327.1017607,-1.310804133864483
327.4933418,1.0040826261945983
327.88656960000003,-1.133949587183518
328.2814555,-2.2213937792838903
328.6780106,-0.8916948816606763
329.0762465,-0.2854112486719251
329.47617460000004,-1.2319636920914188
329.8778065,-1.600618758181524
330.281154,-1.7425174188902568
330.6862289,1.7461361415007997
331.0930432,-0.3840789018728
331.5016088,2.2306476210909545
331.911938,-1.483970060082238
332.32404310000004,0.145649509121635
332.7379364,-0.2192365462401985
333.1536305,-0.3949124652711857
333.571138,-1.598857826723218
333.9904716,1.4372945090399631
334.4116443,-2.1968703880199354
334.834669,1.3442641568898597
335.2595588,-2.2024273072887945
335.686327,-0.6496944193130841
336.114987,0.0322604616312504
336.5455522,5.117031193671965
336.9780363,18.13207443738488
337.41245310000005,54.9128210023064
337.8488164,131.6761302259698
338.28714019999995,241.0114606459272
338.7274388,387.9353588610458
339.1697264,582.820794501794
339.6140175,802.3430019043053
340.06032660000005,1065.1187190820503
340.5086685,1363.798891957396
340.959058,1660.339099598049
341.4115102,1926.8625578971728
341.8660403,2169.9581084136944
342.32266339999995,2473.922792322786
342.7813952,2821.3993734846395
343.24225110000003,3238.451851936202
343.70524710000007,3751.792487439658
344.17039889999995,4370.111864393861
344.6377228,5112.062195381859
345.1072349,6052.2917946158
345.5789517,7234.146654235374
346.0528897,8601.926456273895
346.5290657,10212.106403740265
347.0074967,12139.764012618987
347.48819960000003,14287.588421190105
347.9711917,16687.682977999306
348.45649060000005,19333.415763320503
348.9441137,22179.750799125013
349.434079,25081.34635392768
349.9264043,27972.714700222143
350.4211078,30728.02873893112
350.9182079,33230.30367514056
351.4177232,35514.10481425799
351.9196722,37591.576975569486
352.42407410000004,39462.5479012031
352.9309478,41104.09462229292
353.4403127,42579.67432381946
353.95218839999995,43962.284215889646
354.4665945,45369.66954084364
354.983551,46898.74845245463
355.503078,48707.60756114207
356.025196,50766.57366512889
356.5499253,53149.83171607416
357.077287,55936.171682222666
357.6073018,59206.98508156161
358.1399912,63019.88927252076
358.6753765,67342.86813493073
359.2134795,72107.85144609657
359.754322,77065.83180702504
360.2979263,82318.76689298922
360.8443147,87684.49579763152
361.3935098,93272.14736281036
361.9455346,99003.05370035813
362.5004122,104877.18625791356
363.058166,110926.44186167924
363.61881960000005,117337.5266393484
364.1823969,124270.54306128908
364.7489221,131693.4175064054
365.3184196,139623.56378842358
365.8909141,148204.91145835794
366.4664305,157426.16651654063
367.0449943,167354.03512996234
367.6266307,177827.22814752432
368.2113658,188618.3227223975
368.7992255,199834.21636615868
369.3902363,211432.3696810657
369.9844249,223427.7494380916
370.5818182,235285.2370030025
371.1824436,246964.03520094816
371.7863286000001,258425.3752493737
372.3935012,269773.9357796482
373.0039896,280947.5316482042
373.6178223,292089.80209340475
374.2350283,303096.524701957
374.8556368,314232.2998966949
375.4796772,326053.60708801204
376.1071796,338521.1588790032
376.7381741,351689.8010517484
377.3726913,365533.6809404863
378.0107622,380132.6420837775
378.652418,395255.5504026417
379.2976904,411000.3183180457
379.9466115,426805.8874523639
380.5992136,442505.5196864068
381.2555296,458214.3433566446
381.9155926,474404.0900822574
382.5794362,491059.4074271921
383.2470943,509167.5595394928
383.9186014,528732.6993975781
384.5939922,550806.7275161382
385.2733019,576494.9170568924
385.9565661,606875.5996634897
386.6438209,643062.400034569
387.3351027,685811.2892621887
388.0304484,737056.5341750139
388.7298955,797380.0725143538
389.4334817,868371.9683028918
390.1412452,950730.409393275
390.853225,1045020.9751048136
391.56946,1151607.0568020958
392.2899901,1269339.8302981448
393.0148555,1398760.2997518794
393.7440968,1538040.010311962
394.4777551,1686783.9025657182
395.2158722,1844800.537056664
395.9584903,2012173.038662774
396.7056521,2191125.9689592617
397.457401,2384283.1449369914
398.2137806,2597600.4130107537
398.9748353,2837210.532671585
399.7406101,3108078.931679938
400.5111505,3405556.49955262
401.2865024,3725886.880621143
402.0667126,4060673.51951684
402.8518283,4401483.7246373305
403.6418973,4736008.498923217
404.436968,5050153.739745631
405.2370896,5327258.6275105085
406.0423117,5552549.084764609
406.8526847,5728233.793553211
407.66825960000006,5858928.060931193
408.4890879,5949119.89990701
409.3152221,6004116.852008874
410.1467152,6032207.598870543
410.9836208,6041680.642941512
411.8259934,6041347.487571328
412.673888,6041481.252997479
413.5273605,6041338.568914818
414.38646760000006,6041348.942054444
415.2512664,6041308.276977806
416.1218152,6041122.541013543
416.9981727,6041229.048844947
417.8803987,6040846.443710472
418.7685535,6041495.6879229015
419.6626985,6041212.164472402
420.5628957,6041211.593761891
421.4692081,6041423.897025596
422.3816994,6041447.171586574
423.3004343,6041105.015187204
424.2254783,6041254.664276607
425.1568978,6041239.807559595
426.0947602,6040990.557011254
427.0391337,6041142.028790609
427.9900874,6041253.054937013
428.9476917,6041637.46815948
429.9120175,6041344.5116126975
430.8831369,6041472.43868328
431.8611232,6041796.3214371735
432.8460504,6041420.539342534
433.8379937,6041336.489517591
434.8370293,6041499.525152933
435.8432345,6041496.080641051
436.8566878,6041906.758696027
437.8774686,6041515.457242219
438.9056575,6041250.6674404135
439.9413364,6041187.582501013
440.9845882,6040908.791975822
442.035497,6040957.80526704
443.0941482,6041615.006934525
444.1606283,6041350.864338557
445.23502520000005,6041381.61329106
446.317428,6041460.373434433
447.407927,6041321.5470911935
448.5066141,6041315.420956798
449.6135822,6041340.065001755
450.7289258,6041551.695165344
451.85274060000006,6041196.439428792
452.9851239,6041801.924591962
454.1261744,6041391.687520962
455.2759921,6041545.602363302
456.4346788,6041519.506632597
457.6023374,6041592.454549437
458.7790727,6041156.876061482
459.9649909,6041449.769815035
461.1601998,6041366.221801581
462.364809,6041151.115368572
463.5789295,6041825.426309872
464.8026741000001,6041170.8078343365
466.0361575,6041204.2475184165
467.2794956999999,6041182.831212067
468.5328070000001,6041378.540377152
469.7962111000001,6040990.568300405
471.0698299,6041249.334065642
472.3537868,6041763.067908367
473.6482074,6041011.892575521
474.9532192,6041533.574370933
476.2689517,6041654.502894909
477.5955362,6041352.847553449
478.93310639999993,6041810.84819301
480.2817979,6041252.983576028
481.6417484,6041572.381015012
483.01309800000007,6041332.550865709
484.3959889,6041514.272914079
485.7905654,6041228.9232656425
487.1969743,6041141.525793099
488.6153648,6041668.146923343
490.0458884,6041682.294331377
491.488699,6041304.434799989
492.943953,6041534.433189326
494.4118094,6041085.962734655
495.8924299,6041576.332503088
497.3859785,6040913.775831792
498.8926222,6041233.017275591
500.4125306,6041476.830172901
501.9458762,6041294.344074679
503.4928341,6040957.514715281
505.0535827,6041517.411657773
506.628303,6041659.079336952
508.2171791999999,6041214.988977613
509.8203986,6041613.55531351
511.4381515,6041495.37788331
513.0706316000001,6041475.60652709
514.7180356,6041297.2278510425
516.3805639,6041498.748378216
518.0584200000001,6041280.376863015
519.7518110000001,6041636.48636819
521.4609475999999,6041531.390376876
523.186044,6041269.2032730775
524.927318,6041243.756919238
526.6849915,6041370.98551079
528.45929,6041756.979681898
530.2504428000001,6041625.9643138
532.0586836,6041419.438124767
533.8842498,6041564.114069021
535.7273833,6041572.7287970185
537.5883299,6041250.678229934
539.46734,6041284.144222167
541.3646685,6041694.743885184
543.2805745000001,6041394.125311331
545.2153222000001,6041200.178919667
547.1691801,6041299.321960324
549.1424218999999,6041593.640863244
551.1353259,6041580.1907908665
553.1481756000001,6041449.18855403
555.1812597,6041880.43828923
557.2348721,6041398.96187829
559.3093121,6042014.833143298
561.4048845,6041162.100002168
563.5218996,6041646.122829673
565.6606737000001,6040962.578791662
567.8215287,6041488.22328912
570.0047927,6041303.838292687
572.2107997,6041504.818449125
574.4398902,6041667.736085105
576.692411,6041377.007614127
578.9687155,6041128.251907333
581.2691637,6041349.961845852
583.5941226,6041388.9674671935
585.943966,6041634.486007689
588.3190752,6041399.356131097
590.7198384999999,6041834.321420099
593.1466518,6041383.815724188
595.5999188999999,6041419.405749663
598.0800512,6041276.440393662
600.5874682,6041503.472030814
603.1225977000001,6040997.686756609
605.6858758999999,6041646.389121325
608.2777476,6041251.380198404
610.8986664,6041456.962232837
613.549095,6041361.868937982
616.2295054,6041806.253827826
618.940379,6040660.185519595
621.6822068,6040291.049578121
624.4554901,6039740.609116985
627.2607402000001,6041045.562125435
630.0984786,6040653.826926505
632.9692378999999,6041476.932984175
635.8735614,6039745.222478474
638.8120038,6041386.503430503
641.7851312999999,6038981.1679148665
644.7935217999999,6041871.68518937
647.8377654,6042646.555926632
650.9184646000001,6041967.568279825
654.0362346,6039203.515027467
657.1917038,6040553.171357544
660.3855139,6042052.266186957
663.6183202999999,6042028.978752355
666.8907926,6043640.417260291
670.2036149,6043933.879818606
671.0243889,6041817.049782247
671.949054,6041288.980459927
672.8766895,6041271.116313018
673.557486,6044984.085062218
673.8073092,6041228.570076198
674.7409267,6041021.87285016
675.6775557999999,6041509.762488304
676.6172101,6041406.773123708
676.9531202000001,6041816.357555125
677.5599033,6041372.668337625
678.5056492000001,6041317.116322317
679.4544612999999,6041289.512202607
680.4063535,6041134.786884902
681.3613392999999,6041533.216924714
