wave,flux
1817.164934,3.950788908388054
1790.1022050000001,-2.9139757190259044
1763.812741,11.528995610336134
1738.2646949999998,48.81490786733461
1713.427949,192.43062679813164
1689.273995,496.60137801172175
1665.7758310000002,998.9297529415668
1642.907862,1727.5504544320356
1620.64581,2689.1160390757714
1598.9666300000001,3917.5549638979883
1577.8484310000001,5416.829572640323
1557.270407,7227.797191670599
1537.212767,9222.522105763737
1517.65668,11304.290563014642
1498.5842089999999,13422.26416740138
1479.978265,15550.127195893823
1461.822555,17731.882782094886
1444.101535,19857.248748687758
1426.800368,21926.502683468632
1409.904887,23894.660319814826
1393.401553,25796.034742471733
1377.2774220000001,27724.46720007433
1361.520115,29666.172707641093
1346.117782,31610.817204888404
1331.059081,33606.24716843362
1316.3331449999998,35596.58434137451
1301.92956,37677.630534823074
1287.838342,39734.64933947527
1274.049912,41845.40056660325
1260.5550779999999,44013.24877125423
1247.345017,46051.244443259464
1234.4112519999999,48081.698353898224
1221.74564,50119.08863039901
1209.340352,52073.82887614957
1197.187859,54101.25931508463
1185.28092,56161.66446791204
1173.612564,58235.34394269028
1162.1760800000002,60398.31994544152
1150.9650060000001,62735.92489993823
1139.973115,65086.67623705893
1129.194406,67547.88558489124
1118.623093,70186.806869762
1108.253594,72767.02756947302
1098.0805269999998,75561.44088958624
1088.098695,78207.95447536322
1078.303081,80906.11751559537
1068.688841,83636.38618300113
1059.251295,86645.61704508435
1049.9859199999999,89685.35711677553
1040.8883449999998,92903.75957842935
1031.9543429999999,96293.36001395424
1023.1798259999999,100155.61732419534
1014.5608390000001,104217.85217205372
1006.0935529999999,108636.37182171288
997.774265,113261.0571616626
989.5993858999999,118204.73343552498
981.5654412999999,123431.59946349096
973.6690651,128836.54557770536
965.9069952,134199.83940520586
958.2760697000001,139635.26945716102
950.7732231000001,145147.94118391807
943.3954827,150539.7292195186
936.1399648,155859.35915928733
929.0038716,161219.37329883385
921.9844879000001,166394.48810323325
915.0791782,171677.9400514421
908.2853836000002,176866.27189753394
901.6006193,182114.81965765
895.0224714,187439.67085805445
888.548595,193372.83828509017
882.1767113,199664.28228919394
875.9046055,206677.6608501832
869.7301242999998,214110.4612216016
863.6511742999999,223000.7950279365
857.6657193,233200.93523369718
851.7717787,244869.18711626192
845.9674256000001,259417.18364485586
840.2507849,276130.9737318724
834.6200316000001,295939.91299270716
829.0733892000001,318613.47376243456
823.6091279,343991.8909372275
818.2255633999999,372807.0398554729
812.9210552000001,403746.7557253046
807.694005,436673.2036424418
802.5428559,470103.9334751234
797.4660904,505269.03031137475
792.4622299,542361.6732259899
787.5298327,581953.6430890316
782.6674933999999,626082.9440995211
777.8738417999999,674936.4143840862
773.1475413,734392.2789023822
768.4872882999999,802708.6323396754
763.8918112000001,887660.8340979406
759.3598692,986973.9366410365
754.8902515999999,1104247.950532375
750.4817767999999,1235060.1419600046
746.1332914,1381950.7469887089
741.8436694000001,1540528.223474919
737.6118116,1709862.9933236619
733.4366444,1882716.1113831103
729.3171195,2059729.719577108
725.2522127999999,2237672.508182272
721.2409241,2428346.2531772987
717.282276,2634085.4760666997
713.3753136,2869248.916979985
709.5191037000001,3137220.3173085037
705.7127343,3428026.942551746
701.9553139,3748640.254333183
698.2459709,4086038.409546321
694.5838534,4435169.6120361285
690.9681281000001,4785109.049525049
687.3979803,5107307.106024621
683.8726131,5378639.918733767
680.3912472999999,5598698.2271184055
676.9531202000001,5768230.4234720925
673.557486,5894952.683014156
670.2036149,5974066.807952003
666.8907926,6021175.808697215
663.6183202999999,6039312.8631783435
660.3855139,6040236.704479732
657.1917038,6040975.713705104
654.0362346,6040270.336960132
650.9184646000001,6043031.118545147
647.8377654,6043028.471654668
644.7935217999999,6039412.4161445135
641.7851312999999,6041992.768663034
638.8120038,6039737.808520863
635.8735614,6040345.27357348
632.9692378999999,6042156.419237725
630.0984786,6043653.161911091
627.2607402000001,6041967.264398816
624.4554901,6042131.639615841
621.6822068,6040757.216496985
618.940379,6041450.294606552
616.2295054,6041550.343908997
613.549095,6041464.081658791
610.8986664,6041185.877665739
608.2777476,6041861.715287375
605.6858758999999,6041607.867820703
603.1225977000001,6041477.756385542
600.5874682,6041225.380668659
598.0800512,6041992.522505179
595.5999188999999,6041175.056282912
593.1466518,6041688.049549916
590.7198384999999,6041282.858472448
588.3190752,6041284.874862904
585.943966,6041246.35263871
583.5941226,6040968.822793
581.2691637,6041911.02603925
578.9687155,6041558.401993539
576.692411,6041505.645780058
574.4398902,6041220.390287737
572.2107997,6041218.276932288
570.0047927,6041874.99914468
567.8215287,6041698.388896028
565.6606737000001,6040878.216733489
563.5218996,6041366.005852868
561.4048845,6041144.025539623
559.3093121,6041585.848612913
557.2348721,6041514.899041748
555.1812597,6041486.59663099
553.1481756000001,6041486.299534656
551.1353259,6041729.734686494
549.1424218999999,6040892.07326066
547.1691801,6041130.870638663
545.2153222000001,6041766.536019747
543.2805745000001,6041618.433978378
541.3646685,6041165.581919798
539.46734,6041446.102886703
537.5883299,6041663.404129726
535.7273833,6041483.756739383
533.8842498,6041564.08931619
532.0586836,6041484.360958613
530.2504428000001,6041524.15410356
528.45929,6041854.619670168
526.6849915,6041742.728573305
524.927318,6041024.835646799
523.186044,6041334.632565052
521.4609475999999,6041519.001811768
519.7518110000001,6041761.3312169975
518.0584200000001,6041105.4306800375
516.3805639,6041550.9506323775
514.7180356,6041286.784697949
513.0706316000001,6041812.737847061
511.43815149999995,6042149.863544318
509.82039860000003,6041703.862083374
508.2171791999999,6041640.814087948
506.628303,6041418.195756129
505.05358269999994,6041176.362210237
503.4928341,6041804.870260611
501.9458762,6041652.485494892
500.41253059999997,6041216.917771762
498.8926222,6042153.706236858
497.3859785,6041504.867284139
495.89242989999997,6041009.428696335
494.4118094,6041224.687042365
492.943953,6041380.823093665
491.488699,6041557.642753363
490.04588839999997,6041568.387759501
488.6153648,6041264.858433799
487.19697429999997,6041279.271742038
485.7905654,6041125.379469325
484.39598889999996,6041324.904776777
483.01309800000007,6041253.010903282
481.64174840000004,6041823.210848415
480.28179789999996,6041345.794148453
478.93310639999993,6041589.111601046
477.59553619999997,6041263.158755511
476.2689517,6041838.807651335
474.9532192,6041276.561977248
473.6482074,6042080.408491736
472.35378679999997,6041836.767065741
471.06982989999995,6040931.514413964
469.79621110000005,6041148.768687144
468.53280700000005,6041204.676073152
467.2794956999999,6041087.0600354
466.0361575,6041375.490746079
464.80267410000005,6041625.780869572
463.5789295,6041170.819361563
462.364809,6041375.7719008485
461.1601998,6041770.5311279185
459.9649909,6041389.432053452
458.7790727,6041334.378403703
457.6023374,6041640.148095914
456.4346788,6041584.394079269
455.2759921,6041024.742859409
454.12617439999997,6041472.507080203
452.9851239,6040661.909416008
451.85274060000006,6041290.968380229
450.7289258,6041533.18097667
449.6135822,6041591.692750198
448.5066141,6041210.6234079
447.407927,6041207.797769599
446.317428,6041427.928713112
445.23502520000005,6040958.8333446635
444.1606283,6041588.570458524
443.0941482,6041516.20221863
442.03549699999996,6041315.5987383975
440.9845882,6041353.855272179
439.9413364,6041467.853378959
438.9056575,6041052.617880707
437.87746860000004,6041007.594984688
436.85668780000003,6041405.2673045015
435.8432345,6041680.033264807
434.83702930000004,6041719.412735382
433.83799369999997,6041084.492613518
432.84605039999997,6041281.099298162
431.8611232,6041765.276419085
430.8831369,6041237.71748078
429.9120175,6041252.5883560125
428.94769169999995,6041076.622126679
427.9900874,6041129.270085206
427.03913370000004,6041143.464905108
426.0947602,6041597.098970354
425.1568978,6041302.658562157
424.22547829999996,6041300.315616772
423.3004343,6041589.109785193
422.3816994,6041524.248151707
421.4692081,6041221.759384887
420.56289569999996,6041577.686244418
419.66269850000003,6041424.435132638
418.7685535,6041568.644018891
417.8803987,6041456.26380049
416.9981727,6041115.923557389
416.12181519999996,6041693.628903886
415.25126639999996,6041380.418717408
414.38646760000006,6041179.726177133
413.5273605,6041162.112031767
412.673888,6040745.479408529
411.8259934,6036000.148256153
410.9836208,6026871.3010032475
410.14671519999996,6008934.631888674
409.3152221,5980823.430392536
408.48908789999996,5940395.242505544
407.66825960000006,5885892.351454457
406.8526847,5815022.378017535
406.0423117,5727710.037236601
405.2370896,5628304.270657501
404.43696800000004,5517465.308344761
403.64189730000004,5400025.532212493
402.8518283,5277953.608768676
402.0667126,5154805.979765505
401.28650239999996,5031590.114955333
400.5111505,4910912.141348048
399.7406101,4792781.5933605535
398.9748353,4676876.96520911
398.2137806,4561279.557530291
397.457401,4447316.299087326
396.7056521,4332635.31123838
395.9584903,4218629.470414557
395.2158722,4105893.9037092733
394.4777551,3994741.870479787
393.7440968,3887133.4459775514
